,idind_m,idind_c,s52,s54,s58,wave,hhid_m,line_m,hhid_c,line_c,commid,t1,t2,t3,t4,t5
28985,412403041002.0,412403041003.0,1.0,,,2009.0,412403041.0,2.0,412403041.0,3.0,412403.0,41.0,2.0,4.0,3.0,41.0
28987,412403041002.0,412403041101.0,1.0,,,2009.0,412403041.0,2.0,412403041.0,101.0,412403.0,41.0,2.0,4.0,3.0,41.0
28990,412403121002.0,412403121003.0,,,,2009.0,412403121.0,2.0,412403121.0,3.0,412403.0,41.0,2.0,4.0,3.0,121.0
28995,412403121002.0,412403121004.0,1.0,,,2009.0,412403121.0,2.0,412403121.0,4.0,412403.0,41.0,2.0,4.0,3.0,121.0
29000,412404001002.0,412404001003.0,,,,2009.0,412404001.0,2.0,412404001.0,3.0,412404.0,41.0,2.0,4.0,4.0,1.0
29005,412404001002.0,412404001004.0,,,,2009.0,412404001.0,2.0,412404001.0,4.0,412404.0,41.0,2.0,4.0,4.0,1.0
29010,412404001002.0,412404001005.0,,,,2009.0,412404001.0,2.0,412404001.0,5.0,412404.0,41.0,2.0,4.0,4.0,1.0
29015,412404001002.0,412404001006.0,,,,2009.0,412404001.0,2.0,412404001.0,6.0,412404.0,41.0,2.0,4.0,4.0,1.0
29020,412404001002.0,412404001021.0,,,,2009.0,412404001.0,2.0,412404001.0,21.0,412404.0,41.0,2.0,4.0,4.0,1.0
29030,412404002001.0,412404002006.0,,,,2009.0,412404002.0,1.0,412404002.0,6.0,412404.0,41.0,2.0,4.0,4.0,2.0
29037,412404002001.0,412404002007.0,,,,2009.0,412404002.0,1.0,412404002.0,7.0,412404.0,41.0,2.0,4.0,4.0,2.0
29041,412404003021.0,412404003022.0,1.0,,,2009.0,412404003.0,21.0,412404003.0,22.0,412404.0,41.0,2.0,4.0,4.0,3.0
29048,412404003021.0,412404003031.0,1.0,,,2009.0,412404003.0,21.0,412404003.0,31.0,412404.0,41.0,2.0,4.0,4.0,3.0
29056,412404004002.0,412404004006.0,,,,2009.0,412404004.0,2.0,412404004.0,6.0,412404.0,41.0,2.0,4.0,4.0,4.0
29063,412404004002.0,412404004007.0,,,,2009.0,412404004.0,2.0,412404004.0,7.0,412404.0,41.0,2.0,4.0,4.0,4.0
29070,412404005002.0,412404005003.0,0.0,1.0,268.0,2009.0,412404005.0,2.0,412404005.0,3.0,412404.0,41.0,2.0,4.0,4.0,5.0
29076,412404005002.0,412404005004.0,0.0,1.0,274.0,2009.0,412404005.0,2.0,412404005.0,4.0,412404.0,41.0,2.0,4.0,4.0,5.0
29083,412404005002.0,412404005021.0,1.0,,,2009.0,412404005.0,2.0,412404005.0,21.0,412404.0,41.0,2.0,4.0,4.0,5.0
29091,412404006002.0,412404006003.0,,,,2009.0,412404006.0,2.0,412404006.0,3.0,412404.0,41.0,2.0,4.0,4.0,6.0
29098,412404006002.0,412404006004.0,,,,2009.0,412404006.0,2.0,412404006.0,4.0,412404.0,41.0,2.0,4.0,4.0,6.0
29105,412404006002.0,412404006005.0,,,,2009.0,412404006.0,2.0,412404006.0,5.0,412404.0,41.0,2.0,4.0,4.0,6.0
29112,412404006002.0,412404006801.0,,,,2009.0,412404006.0,2.0,412404006.0,801.0,412404.0,41.0,2.0,4.0,4.0,6.0
29116,412404006041.0,412404006042.0,,,,2009.0,412404006.0,41.0,412404006.0,42.0,412404.0,41.0,2.0,4.0,4.0,6.0
29125,412404006041.0,412404006121.0,1.0,,,2009.0,412404006.0,41.0,412404006.0,121.0,412404.0,41.0,2.0,4.0,4.0,6.0
29132,412404008002.0,412404008003.0,,,,2009.0,412404008.0,2.0,412404008.0,3.0,412404.0,41.0,2.0,4.0,4.0,8.0
29139,412404008002.0,412404008005.0,,,,2009.0,412404008.0,2.0,412404008.0,5.0,412404.0,41.0,2.0,4.0,4.0,8.0
29147,412404008002.0,412404032001.0,,,,2009.0,412404008.0,2.0,412404032.0,1.0,412404.0,41.0,2.0,4.0,4.0,8.0
29154,412404008041.0,412404008042.0,1.0,,,2009.0,412404008.0,41.0,412404008.0,42.0,412404.0,41.0,2.0,4.0,4.0,8.0
29159,412404008041.0,412404008101.0,1.0,,,2009.0,412404008.0,41.0,412404008.0,101.0,412404.0,41.0,2.0,4.0,4.0,8.0
29163,412404009002.0,412404009004.0,1.0,,,2009.0,412404009.0,2.0,412404009.0,4.0,412404.0,41.0,2.0,4.0,4.0,9.0
29170,412404009002.0,412404009021.0,1.0,,,2009.0,412404009.0,2.0,412404009.0,21.0,412404.0,41.0,2.0,4.0,4.0,9.0
29178,412404009002.0,412404009031.0,1.0,,,2009.0,412404009.0,2.0,412404009.0,31.0,412404.0,41.0,2.0,4.0,4.0,9.0
29186,412404010009.0,412404010010.0,,,,2009.0,412404010.0,9.0,412404010.0,10.0,412404.0,41.0,2.0,4.0,4.0,10.0
29191,412404010009.0,412404010081.0,,,,2009.0,412404010.0,9.0,412404010.0,81.0,412404.0,41.0,2.0,4.0,4.0,10.0
29196,412404011002.0,412404011005.0,,,,2009.0,412404011.0,2.0,412404011.0,5.0,412404.0,41.0,2.0,4.0,4.0,11.0
29203,412404011002.0,412404011006.0,,,,2009.0,412404011.0,2.0,412404011.0,6.0,412404.0,41.0,2.0,4.0,4.0,11.0
29210,412404011002.0,412404042001.0,,,,2009.0,412404011.0,2.0,412404042.0,1.0,412404.0,41.0,2.0,4.0,4.0,11.0
29215,412404011061.0,412404011062.0,,,,2009.0,412404011.0,61.0,412404011.0,62.0,412404.0,41.0,2.0,4.0,4.0,11.0
29223,412404012002.0,412404012003.0,,,,2009.0,412404012.0,2.0,412404012.0,3.0,412404.0,41.0,2.0,4.0,4.0,12.0
29230,412404012002.0,412404012004.0,,,,2009.0,412404012.0,2.0,412404012.0,4.0,412404.0,41.0,2.0,4.0,4.0,12.0
29237,412404012002.0,412404012005.0,,,,2009.0,412404012.0,2.0,412404012.0,5.0,412404.0,41.0,2.0,4.0,4.0,12.0
29244,412404012121.0,412404012122.0,1.0,,,2009.0,412404012.0,121.0,412404012.0,122.0,412404.0,41.0,2.0,4.0,4.0,12.0
29249,412404013002.0,412404013005.0,,,,2009.0,412404013.0,2.0,412404013.0,5.0,412404.0,41.0,2.0,4.0,4.0,13.0
29252,412404013021.0,412404013022.0,,,,2009.0,412404013.0,21.0,412404013.0,22.0,412404.0,41.0,2.0,4.0,4.0,13.0
29259,412404013021.0,412404013031.0,,,,2009.0,412404013.0,21.0,412404013.0,31.0,412404.0,41.0,2.0,4.0,4.0,13.0
29271,412404015002.0,412404015003.0,,,,2009.0,412404015.0,2.0,412404015.0,3.0,412404.0,41.0,2.0,4.0,4.0,15.0
29278,412404015002.0,412404015004.0,,,,2009.0,412404015.0,2.0,412404015.0,4.0,412404.0,41.0,2.0,4.0,4.0,15.0
29285,412404015002.0,412404015005.0,,,,2009.0,412404015.0,2.0,412404015.0,5.0,412404.0,41.0,2.0,4.0,4.0,15.0
29293,412404015021.0,412404015031.0,,,,2009.0,412404015.0,21.0,412404015.0,31.0,412404.0,41.0,2.0,4.0,4.0,15.0
29301,412404015061.0,412404015062.0,1.0,,,2009.0,412404015.0,61.0,412404015.0,62.0,412404.0,41.0,2.0,4.0,4.0,15.0
29306,412404016002.0,412404016004.0,1.0,,,2009.0,412404016.0,2.0,412404016.0,4.0,412404.0,41.0,2.0,4.0,4.0,16.0
29311,412404016002.0,412404016005.0,0.0,1.0,240.0,2009.0,412404016.0,2.0,412404016.0,5.0,412404.0,41.0,2.0,4.0,4.0,16.0
29317,412404016002.0,412404016021.0,0.0,1.0,216.0,2009.0,412404016.0,2.0,412404016.0,21.0,412404.0,41.0,2.0,4.0,4.0,16.0
29327,412404017002.0,412404017003.0,1.0,,,2009.0,412404017.0,2.0,412404017.0,3.0,412404.0,41.0,2.0,4.0,4.0,17.0
29334,412404017002.0,412404017004.0,1.0,,,2009.0,412404017.0,2.0,412404017.0,4.0,412404.0,41.0,2.0,4.0,4.0,17.0
29338,412404017121.0,412404017141.0,,,,2009.0,412404017.0,121.0,412404017.0,141.0,412404.0,41.0,2.0,4.0,4.0,17.0
29347,412404018002.0,412404018005.0,,,,2009.0,412404018.0,2.0,412404018.0,5.0,412404.0,41.0,2.0,4.0,4.0,18.0
29352,412404019002.0,412404019003.0,,,,2009.0,412404019.0,2.0,412404019.0,3.0,412404.0,41.0,2.0,4.0,4.0,19.0
29359,412404019002.0,412404019004.0,,,,2009.0,412404019.0,2.0,412404019.0,4.0,412404.0,41.0,2.0,4.0,4.0,19.0
29366,412404019002.0,412404019005.0,,,,2009.0,412404019.0,2.0,412404019.0,5.0,412404.0,41.0,2.0,4.0,4.0,19.0
29373,412404019002.0,412404019006.0,,,,2009.0,412404019.0,2.0,412404019.0,6.0,412404.0,41.0,2.0,4.0,4.0,19.0
29380,412404019002.0,412404019007.0,,,,2009.0,412404019.0,2.0,412404019.0,7.0,412404.0,41.0,2.0,4.0,4.0,19.0
29385,412404019062.0,412404019063.0,,,,2009.0,412404019.0,62.0,412404019.0,63.0,412404.0,41.0,2.0,4.0,4.0,19.0
29393,412404019062.0,412404019101.0,1.0,,,2009.0,412404019.0,62.0,412404019.0,101.0,412404.0,41.0,2.0,4.0,4.0,19.0
29400,412404019062.0,412404019121.0,1.0,,,2009.0,412404019.0,62.0,412404019.0,121.0,412404.0,41.0,2.0,4.0,4.0,19.0
29405,412404031002.0,412404031003.0,1.0,,,2009.0,412404031.0,2.0,412404031.0,3.0,412404.0,41.0,2.0,4.0,4.0,31.0
29411,412404031002.0,412404031004.0,1.0,,,2009.0,412404031.0,2.0,412404031.0,4.0,412404.0,41.0,2.0,4.0,4.0,31.0
29421,412404032002.0,412404032041.0,1.0,,,2009.0,412404032.0,2.0,412404032.0,41.0,412404.0,41.0,2.0,4.0,4.0,32.0
29427,412404032002.0,412404032081.0,1.0,,,2009.0,412404032.0,2.0,412404032.0,81.0,412404.0,41.0,2.0,4.0,4.0,32.0
29434,412404033002.0,412404033003.0,1.0,,,2009.0,412404033.0,2.0,412404033.0,3.0,412404.0,41.0,2.0,4.0,4.0,33.0
29442,412404033002.0,412404033141.0,,,,2009.0,412404033.0,2.0,412404033.0,141.0,412404.0,41.0,2.0,4.0,4.0,33.0
29448,412404034002.0,412404034003.0,1.0,,,2009.0,412404034.0,2.0,412404034.0,3.0,412404.0,41.0,2.0,4.0,4.0,34.0
29454,412404034002.0,412404034004.0,1.0,,,2009.0,412404034.0,2.0,412404034.0,4.0,412404.0,41.0,2.0,4.0,4.0,34.0
29460,412404041002.0,412404041003.0,1.0,,,2009.0,412404041.0,2.0,412404041.0,3.0,412404.0,41.0,2.0,4.0,4.0,41.0
29469,412404041002.0,412404041004.0,1.0,,,2009.0,412404041.0,2.0,412404041.0,4.0,412404.0,41.0,2.0,4.0,4.0,41.0
29484,412404101002.0,412404101003.0,,,,2009.0,412404101.0,2.0,412404101.0,3.0,412404.0,41.0,2.0,4.0,4.0,101.0
29502,421101004002.0,421101004003.0,,,,2009.0,421101004.0,2.0,421101004.0,3.0,421101.0,42.0,1.0,1.0,1.0,4.0
29508,421101006002.0,421101006003.0,,,,2009.0,421101006.0,2.0,421101006.0,3.0,421101.0,42.0,1.0,1.0,1.0,6.0
29516,421101009002.0,421101009003.0,0.0,0.0,216.0,2009.0,421101009.0,2.0,421101009.0,3.0,421101.0,42.0,1.0,1.0,1.0,9.0
29523,421101010002.0,421101010003.0,,,,2009.0,421101010.0,2.0,421101010.0,3.0,421101.0,42.0,1.0,1.0,1.0,10.0
29530,421101010002.0,421101010004.0,,,,2009.0,421101010.0,2.0,421101010.0,4.0,421101.0,42.0,1.0,1.0,1.0,10.0
29537,421101010002.0,421101010005.0,,,,2009.0,421101010.0,2.0,421101010.0,5.0,421101.0,42.0,1.0,1.0,1.0,10.0
29544,421101010061.0,421101010081.0,,,,2009.0,421101010.0,61.0,421101010.0,81.0,421101.0,42.0,1.0,1.0,1.0,10.0
29549,421101012002.0,421101012003.0,,,,2009.0,421101012.0,2.0,421101012.0,3.0,421101.0,42.0,1.0,1.0,1.0,12.0
29556,421101012002.0,421101012004.0,,,,2009.0,421101012.0,2.0,421101012.0,4.0,421101.0,42.0,1.0,1.0,1.0,12.0
29569,421101014002.0,421101014003.0,0.0,1.0,264.0,2009.0,421101014.0,2.0,421101014.0,3.0,421101.0,42.0,1.0,1.0,1.0,14.0
29574,421101015002.0,421101015003.0,,,,2009.0,421101015.0,2.0,421101015.0,3.0,421101.0,42.0,1.0,1.0,1.0,15.0
29581,421101015002.0,421101015004.0,,,,2009.0,421101015.0,2.0,421101015.0,4.0,421101.0,42.0,1.0,1.0,1.0,15.0
29587,421101015081.0,421101015082.0,1.0,,,2009.0,421101015.0,81.0,421101015.0,82.0,421101.0,42.0,1.0,1.0,1.0,15.0
29593,421101016002.0,421101016004.0,0.0,0.0,95.0,2009.0,421101016.0,2.0,421101016.0,4.0,421101.0,42.0,1.0,1.0,1.0,16.0
29602,421101016002.0,421101016041.0,1.0,,,2009.0,421101016.0,2.0,421101016.0,41.0,421101.0,42.0,1.0,1.0,1.0,16.0
29607,421101017002.0,421101017003.0,0.0,1.0,234.0,2009.0,421101017.0,2.0,421101017.0,3.0,421101.0,42.0,1.0,1.0,1.0,17.0
29616,421101018002.0,421101018003.0,,,,2009.0,421101018.0,2.0,421101018.0,3.0,421101.0,42.0,1.0,1.0,1.0,18.0
29623,421101018002.0,421101018004.0,,,,2009.0,421101018.0,2.0,421101018.0,4.0,421101.0,42.0,1.0,1.0,1.0,18.0
29641,421101041002.0,421101041003.0,1.0,,,2009.0,421101041.0,2.0,421101041.0,3.0,421101.0,42.0,1.0,1.0,1.0,41.0
29646,421101042002.0,421101042003.0,1.0,,,2009.0,421101042.0,2.0,421101042.0,3.0,421101.0,42.0,1.0,1.0,1.0,42.0
29652,421101061002.0,421101061003.0,1.0,,,2009.0,421101061.0,2.0,421101061.0,3.0,421101.0,42.0,1.0,1.0,1.0,61.0
29655,421101082003.0,421101082004.0,0.0,1.0,180.0,2009.0,421101082.0,3.0,421101082.0,4.0,421101.0,42.0,1.0,1.0,1.0,82.0
29659,421101121002.0,421101121003.0,1.0,,,2009.0,421101121.0,2.0,421101121.0,3.0,421101.0,42.0,1.0,1.0,1.0,121.0
29668,421102002002.0,421102002003.0,,,,2009.0,421102002.0,2.0,421102002.0,3.0,421102.0,42.0,1.0,1.0,2.0,2.0
29674,421102002002.0,421102002004.0,,,,2009.0,421102002.0,2.0,421102002.0,4.0,421102.0,42.0,1.0,1.0,2.0,2.0
29678,421102002101.0,421102002121.0,1.0,,,2009.0,421102002.0,101.0,421102002.0,121.0,421102.0,42.0,1.0,1.0,2.0,2.0
29686,421102004002.0,421102004003.0,,,,2009.0,421102004.0,2.0,421102004.0,3.0,421102.0,42.0,1.0,1.0,2.0,4.0
29694,421102005002.0,421102005003.0,,,,2009.0,421102005.0,2.0,421102005.0,3.0,421102.0,42.0,1.0,1.0,2.0,5.0
29699,421102007001.0,421102007003.0,0.0,1.0,223.0,2009.0,421102007.0,1.0,421102007.0,3.0,421102.0,42.0,1.0,1.0,2.0,7.0
29714,421102009002.0,421102009003.0,,,,2009.0,421102009.0,2.0,421102009.0,3.0,421102.0,42.0,1.0,1.0,2.0,9.0
29722,421102010002.0,421102010003.0,0.0,1.0,228.0,2009.0,421102010.0,2.0,421102010.0,3.0,421102.0,42.0,1.0,1.0,2.0,10.0
29730,421102010002.0,421102010801.0,,,,2009.0,421102010.0,2.0,421102010.0,801.0,421102.0,42.0,1.0,1.0,2.0,10.0
29735,421102014002.0,421102014003.0,,,,2009.0,421102014.0,2.0,421102014.0,3.0,421102.0,42.0,1.0,1.0,2.0,14.0
29742,421102014002.0,421102014004.0,,,,2009.0,421102014.0,2.0,421102014.0,4.0,421102.0,42.0,1.0,1.0,2.0,14.0
29761,421102017002.0,421102017003.0,0.0,1.0,229.0,2009.0,421102017.0,2.0,421102017.0,3.0,421102.0,42.0,1.0,1.0,2.0,17.0
29768,421102018002.0,421102018003.0,,,,2009.0,421102018.0,2.0,421102018.0,3.0,421102.0,42.0,1.0,1.0,2.0,18.0
29776,421102042004.0,421102042081.0,1.0,,,2009.0,421102042.0,4.0,421102042.0,81.0,421102.0,42.0,1.0,1.0,2.0,42.0
29780,421102043003.0,421102043004.0,,,,2009.0,421102043.0,3.0,421102043.0,4.0,421102.0,42.0,1.0,1.0,2.0,43.0
29783,421102043081.0,421102043082.0,,,,2009.0,421102043.0,81.0,421102043.0,82.0,421102.0,42.0,1.0,1.0,2.0,43.0
29787,421102045062.0,421102045063.0,1.0,,,2009.0,421102045.0,62.0,421102045.0,63.0,421102.0,42.0,1.0,1.0,2.0,45.0
29796,421103001001.0,421103001003.0,,,,2009.0,421103001.0,1.0,421103001.0,3.0,421103.0,42.0,1.0,1.0,3.0,1.0
29802,421103001001.0,421103001004.0,,,,2009.0,421103001.0,1.0,421103001.0,4.0,421103.0,42.0,1.0,1.0,3.0,1.0
29808,421103001001.0,421103001801.0,,,,2009.0,421103001.0,1.0,421103001.0,801.0,421103.0,42.0,1.0,1.0,3.0,1.0
29815,421103001001.0,421103001802.0,,,,2009.0,421103001.0,1.0,421103001.0,802.0,421103.0,42.0,1.0,1.0,3.0,1.0
29821,421103001001.0,421103001803.0,,,,2009.0,421103001.0,1.0,421103001.0,803.0,421103.0,42.0,1.0,1.0,3.0,1.0
29829,421103001003.0,421103001041.0,1.0,,,2009.0,421103001.0,3.0,421103001.0,41.0,421103.0,42.0,1.0,1.0,3.0,1.0
29831,421103002002.0,421103002003.0,0.0,1.0,249.0,2009.0,421103002.0,2.0,421103002.0,3.0,421103.0,42.0,1.0,1.0,3.0,2.0
29840,421103002002.0,421103002021.0,0.0,1.0,211.0,2009.0,421103002.0,2.0,421103002.0,21.0,421103.0,42.0,1.0,1.0,3.0,2.0
29852,421103003002.0,421103003031.0,,,,2009.0,421103003.0,2.0,421103003.0,31.0,421103.0,42.0,1.0,1.0,3.0,3.0
29859,421103003002.0,421103003801.0,,,,2009.0,421103003.0,2.0,421103003.0,801.0,421103.0,42.0,1.0,1.0,3.0,3.0
29866,421103003002.0,421103003802.0,,,,2009.0,421103003.0,2.0,421103003.0,802.0,421103.0,42.0,1.0,1.0,3.0,3.0
29873,421103003002.0,421103003803.0,,,,2009.0,421103003.0,2.0,421103003.0,803.0,421103.0,42.0,1.0,1.0,3.0,3.0
29880,421103003002.0,421103003804.0,,,,2009.0,421103003.0,2.0,421103003.0,804.0,421103.0,42.0,1.0,1.0,3.0,3.0
29885,421103003032.0,421103003033.0,0.0,1.0,264.0,2009.0,421103003.0,32.0,421103003.0,33.0,421103.0,42.0,1.0,1.0,3.0,3.0
29892,421103003032.0,421103003034.0,0.0,1.0,252.0,2009.0,421103003.0,32.0,421103003.0,34.0,421103.0,42.0,1.0,1.0,3.0,3.0
29896,421103005002.0,421103005003.0,,,,2009.0,421103005.0,2.0,421103005.0,3.0,421103.0,42.0,1.0,1.0,3.0,5.0
29903,421103005002.0,421103005004.0,,,,2009.0,421103005.0,2.0,421103005.0,4.0,421103.0,42.0,1.0,1.0,3.0,5.0
29912,421103005081.0,421103005082.0,1.0,,,2009.0,421103005.0,81.0,421103005.0,82.0,421103.0,42.0,1.0,1.0,3.0,5.0
29919,421103006002.0,421103006003.0,0.0,1.0,240.0,2009.0,421103006.0,2.0,421103006.0,3.0,421103.0,42.0,1.0,1.0,3.0,6.0
29923,421103006002.0,421103006006.0,,,,2009.0,421103006.0,2.0,421103006.0,6.0,421103.0,42.0,1.0,1.0,3.0,6.0
29936,421103006002.0,421103006801.0,,,,2009.0,421103006.0,2.0,421103006.0,801.0,421103.0,42.0,1.0,1.0,3.0,6.0
29944,421103006002.0,421103006802.0,,,,2009.0,421103006.0,2.0,421103006.0,802.0,421103.0,42.0,1.0,1.0,3.0,6.0
29948,421103007002.0,421103007003.0,,,,2009.0,421103007.0,2.0,421103007.0,3.0,421103.0,42.0,1.0,1.0,3.0,7.0
29955,421103007002.0,421103007004.0,,,,2009.0,421103007.0,2.0,421103007.0,4.0,421103.0,42.0,1.0,1.0,3.0,7.0
29965,421103007003.0,421103007042.0,1.0,,,2009.0,421103007.0,3.0,421103007.0,42.0,421103.0,42.0,1.0,1.0,3.0,7.0
29968,421103007101.0,421103007121.0,1.0,,,2009.0,421103007.0,101.0,421103007.0,121.0,421103.0,42.0,1.0,1.0,3.0,7.0
29974,421103009002.0,421103009003.0,0.0,1.0,259.0,2009.0,421103009.0,2.0,421103009.0,3.0,421103.0,42.0,1.0,1.0,3.0,9.0
29981,421103009002.0,421103009004.0,,,,2009.0,421103009.0,2.0,421103009.0,4.0,421103.0,42.0,1.0,1.0,3.0,9.0
29990,421103009002.0,421103009005.0,0.0,1.0,230.0,2009.0,421103009.0,2.0,421103009.0,5.0,421103.0,42.0,1.0,1.0,3.0,9.0
29997,421103009002.0,421103009801.0,,,,2009.0,421103009.0,2.0,421103009.0,801.0,421103.0,42.0,1.0,1.0,3.0,9.0
30001,421103010002.0,421103010003.0,,,,2009.0,421103010.0,2.0,421103010.0,3.0,421103.0,42.0,1.0,1.0,3.0,10.0
30008,421103010002.0,421103010801.0,,,,2009.0,421103010.0,2.0,421103010.0,801.0,421103.0,42.0,1.0,1.0,3.0,10.0
30015,421103011002.0,421103011003.0,,,,2009.0,421103011.0,2.0,421103011.0,3.0,421103.0,42.0,1.0,1.0,3.0,11.0
30023,421103011002.0,421103011004.0,,,,2009.0,421103011.0,2.0,421103011.0,4.0,421103.0,42.0,1.0,1.0,3.0,11.0
30029,421103011002.0,421103011005.0,,,,2009.0,421103011.0,2.0,421103011.0,5.0,421103.0,42.0,1.0,1.0,3.0,11.0
30040,421103011005.0,421103011042.0,1.0,,,2009.0,421103011.0,5.0,421103011.0,42.0,421103.0,42.0,1.0,1.0,3.0,11.0
30047,421103011005.0,421103011101.0,1.0,,,2009.0,421103011.0,5.0,421103011.0,101.0,421103.0,42.0,1.0,1.0,3.0,11.0
30055,421103013002.0,421103013005.0,,,,2009.0,421103013.0,2.0,421103013.0,5.0,421103.0,42.0,1.0,1.0,3.0,13.0
30062,421103013002.0,421103013006.0,,,,2009.0,421103013.0,2.0,421103013.0,6.0,421103.0,42.0,1.0,1.0,3.0,13.0
30069,421103013002.0,421103013007.0,,,,2009.0,421103013.0,2.0,421103013.0,7.0,421103.0,42.0,1.0,1.0,3.0,13.0
30073,421103013008.0,421103013021.0,1.0,,,2009.0,421103013.0,8.0,421103013.0,21.0,421103.0,42.0,1.0,1.0,3.0,13.0
30077,421103014002.0,421103014003.0,0.0,1.0,197.0,2009.0,421103014.0,2.0,421103014.0,3.0,421103.0,42.0,1.0,1.0,3.0,14.0
30084,421103014002.0,421103014004.0,0.0,1.0,180.0,2009.0,421103014.0,2.0,421103014.0,4.0,421103.0,42.0,1.0,1.0,3.0,14.0
30093,421103015002.0,421103015003.0,,,,2009.0,421103015.0,2.0,421103015.0,3.0,421103.0,42.0,1.0,1.0,3.0,15.0
30100,421103015002.0,421103015004.0,,,,2009.0,421103015.0,2.0,421103015.0,4.0,421103.0,42.0,1.0,1.0,3.0,15.0
30110,421103015061.0,421103015081.0,1.0,,,2009.0,421103015.0,61.0,421103015.0,81.0,421103.0,42.0,1.0,1.0,3.0,15.0
30112,421103016002.0,421103016004.0,0.0,1.0,195.0,2009.0,421103016.0,2.0,421103016.0,4.0,421103.0,42.0,1.0,1.0,3.0,16.0
30120,421103016002.0,421103016005.0,0.0,1.0,241.0,2009.0,421103016.0,2.0,421103016.0,5.0,421103.0,42.0,1.0,1.0,3.0,16.0
30126,421103017002.0,421103017003.0,,,,2009.0,421103017.0,2.0,421103017.0,3.0,421103.0,42.0,1.0,1.0,3.0,17.0
30133,421103017002.0,421103017004.0,,,,2009.0,421103017.0,2.0,421103017.0,4.0,421103.0,42.0,1.0,1.0,3.0,17.0
30139,421103017081.0,421103017082.0,,,,2009.0,421103017.0,81.0,421103017.0,82.0,421103.0,42.0,1.0,1.0,3.0,17.0
30144,421103018006.0,421103018007.0,,,,2009.0,421103018.0,6.0,421103018.0,7.0,421103.0,42.0,1.0,1.0,3.0,18.0
30147,421103018006.0,421103018021.0,,,,2009.0,421103018.0,6.0,421103018.0,21.0,421103.0,42.0,1.0,1.0,3.0,18.0
30150,421103018022.0,421103018023.0,0.0,1.0,186.0,2009.0,421103018.0,22.0,421103018.0,23.0,421103.0,42.0,1.0,1.0,3.0,18.0
30159,421103018022.0,421103018061.0,1.0,,,2009.0,421103018.0,22.0,421103018.0,61.0,421103.0,42.0,1.0,1.0,3.0,18.0
30164,421103019002.0,421103019003.0,,,,2009.0,421103019.0,2.0,421103019.0,3.0,421103.0,42.0,1.0,1.0,3.0,19.0
30171,421103019002.0,421103019004.0,,,,2009.0,421103019.0,2.0,421103019.0,4.0,421103.0,42.0,1.0,1.0,3.0,19.0
30180,421103019002.0,421103019801.0,,,,2009.0,421103019.0,2.0,421103019.0,801.0,421103.0,42.0,1.0,1.0,3.0,19.0
30187,421103019002.0,421103019802.0,,,,2009.0,421103019.0,2.0,421103019.0,802.0,421103.0,42.0,1.0,1.0,3.0,19.0
30192,421103019006.0,421103019021.0,,,,2009.0,421103019.0,6.0,421103019.0,21.0,421103.0,42.0,1.0,1.0,3.0,19.0
30197,421103041001.0,421103041003.0,1.0,,,2009.0,421103041.0,1.0,421103041.0,3.0,421103.0,42.0,1.0,1.0,3.0,41.0
30202,421103042002.0,421103042003.0,0.0,1.0,226.0,2009.0,421103042.0,2.0,421103042.0,3.0,421103.0,42.0,1.0,1.0,3.0,42.0
30207,421103042002.0,421103042004.0,0.0,1.0,240.0,2009.0,421103042.0,2.0,421103042.0,4.0,421103.0,42.0,1.0,1.0,3.0,42.0
30215,421104001002.0,421104001003.0,0.0,1.0,230.0,2009.0,421104001.0,2.0,421104001.0,3.0,421104.0,42.0,1.0,1.0,4.0,1.0
30221,421104002002.0,421104002003.0,,,,2009.0,421104002.0,2.0,421104002.0,3.0,421104.0,42.0,1.0,1.0,4.0,2.0
30228,421104002002.0,421104002004.0,,,,2009.0,421104002.0,2.0,421104002.0,4.0,421104.0,42.0,1.0,1.0,4.0,2.0
30237,421104003004.0,421104003002.0,1.0,,,2009.0,421104003.0,4.0,421104003.0,2.0,421104.0,42.0,1.0,1.0,4.0,3.0
30243,421104003004.0,421104003021.0,0.0,1.0,177.0,2009.0,421104003.0,4.0,421104003.0,21.0,421104.0,42.0,1.0,1.0,4.0,3.0
30250,421104004002.0,421104004003.0,0.0,1.0,216.0,2009.0,421104004.0,2.0,421104004.0,3.0,421104.0,42.0,1.0,1.0,4.0,4.0
30262,421104005002.0,421104005101.0,1.0,,,2009.0,421104005.0,2.0,421104005.0,101.0,421104.0,42.0,1.0,1.0,4.0,5.0
30265,421104005004.0,421104005002.0,,,,2009.0,421104005.0,4.0,421104005.0,2.0,421104.0,42.0,1.0,1.0,4.0,5.0
30273,421104006003.0,421104006004.0,0.0,1.0,181.0,2009.0,421104006.0,3.0,421104006.0,4.0,421104.0,42.0,1.0,1.0,4.0,6.0
30299,421104008002.0,421104008003.0,1.0,,,2009.0,421104008.0,2.0,421104008.0,3.0,421104.0,42.0,1.0,1.0,4.0,8.0
30305,421104009003.0,421104009002.0,0.0,1.0,224.0,2009.0,421104009.0,3.0,421104009.0,2.0,421104.0,42.0,1.0,1.0,4.0,9.0
30313,421104010002.0,421104010003.0,1.0,,,2009.0,421104010.0,2.0,421104010.0,3.0,421104.0,42.0,1.0,1.0,4.0,10.0
30321,421104012001.0,421104012002.0,0.0,1.0,216.0,2009.0,421104012.0,1.0,421104012.0,2.0,421104.0,42.0,1.0,1.0,4.0,12.0
