,idind,f2a,f4a,f4b,f4c,f5,f6,f7,f8,f9,f10,wave,f4d,f4,hhid,line,commid,t1,t2,t3,t4,t5
15109,452302011001.0,1.0,12.0,5.0,2.0,2.0,,,,,0.0,2009.0,,,452302011.0,1.0,452302.0,45.0,2.0,3.0,2.0,11.0
15113,452302011003.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452302011.0,3.0,452302.0,45.0,2.0,3.0,2.0,11.0
15119,452302011004.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452302011.0,4.0,452302.0,45.0,2.0,3.0,2.0,11.0
15127,452302012001.0,1.0,12.0,7.0,1.0,2.0,,,,,0.0,2009.0,,,452302012.0,1.0,452302.0,45.0,2.0,3.0,2.0,12.0
15142,452302013061.0,1.0,8.0,4.0,1.0,2.0,,,,,1.0,2009.0,,,452302013.0,61.0,452302.0,45.0,2.0,3.0,2.0,13.0
15146,452302013064.0,1.0,6.0,4.0,1.0,2.0,,,,,0.0,2009.0,,,452302013.0,64.0,452302.0,45.0,2.0,3.0,2.0,13.0
15164,452302015002.0,1.0,10.0,5.0,1.0,2.0,,,,,1.0,2009.0,,,452302015.0,2.0,452302.0,45.0,2.0,3.0,2.0,15.0
15166,452302015121.0,1.0,12.0,7.0,1.0,2.0,,,,,0.0,2009.0,,,452302015.0,121.0,452302.0,45.0,2.0,3.0,2.0,15.0
15176,452302016003.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452302016.0,3.0,452302.0,45.0,2.0,3.0,2.0,16.0
15182,452302016031.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452302016.0,31.0,452302.0,45.0,2.0,3.0,2.0,16.0
15183,452302016041.0,1.0,3.0,2.0,1.0,2.0,,,,,0.0,2009.0,,,452302016.0,41.0,452302.0,45.0,2.0,3.0,2.0,16.0
15185,452302016042.0,1.0,1.0,1.0,2.0,2.0,,,,,0.0,2009.0,,,452302016.0,42.0,452302.0,45.0,2.0,3.0,2.0,16.0
15193,452302019001.0,1.0,12.0,6.0,1.0,2.0,,,,,1.0,2009.0,,,452302019.0,1.0,452302.0,45.0,2.0,3.0,2.0,19.0
15200,452302019002.0,1.0,12.0,7.0,1.0,2.0,,,,,0.0,2009.0,,,452302019.0,2.0,452302.0,45.0,2.0,3.0,2.0,19.0
15219,452302041003.0,1.0,10.0,3.0,1.0,2.0,,,,,1.0,2009.0,,,452302041.0,3.0,452302.0,45.0,2.0,3.0,2.0,41.0
15227,452302042002.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452302042.0,2.0,452302.0,45.0,2.0,3.0,2.0,42.0
15234,452302043002.0,1.0,12.0,6.0,1.0,2.0,,,,,1.0,2009.0,,,452302043.0,2.0,452302.0,45.0,2.0,3.0,2.0,43.0
15259,452303002001.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452303002.0,1.0,452303.0,45.0,2.0,3.0,3.0,2.0
15265,452303002002.0,1.0,12.0,7.0,1.0,2.0,,,,,0.0,2009.0,,,452303002.0,2.0,452303.0,45.0,2.0,3.0,3.0,2.0
15272,452303002005.0,1.0,12.0,5.0,1.0,2.0,,,,,1.0,2009.0,,,452303002.0,5.0,452303.0,45.0,2.0,3.0,3.0,2.0
15275,452303002006.0,1.0,2.0,4.0,1.0,2.0,,,,,0.0,2009.0,,,452303002.0,6.0,452303.0,45.0,2.0,3.0,3.0,2.0
15276,452303002121.0,1.0,12.0,5.0,1.0,2.0,,,,,0.0,2009.0,,,452303002.0,121.0,452303.0,45.0,2.0,3.0,3.0,2.0
15291,452303005002.0,1.0,12.0,7.0,1.0,2.0,,,,,0.0,2009.0,,,452303005.0,2.0,452303.0,45.0,2.0,3.0,3.0,5.0
15295,452303005101.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452303005.0,101.0,452303.0,45.0,2.0,3.0,3.0,5.0
15298,452303006002.0,1.0,10.0,6.0,1.0,2.0,,,,,1.0,2009.0,,,452303006.0,2.0,452303.0,45.0,2.0,3.0,3.0,6.0
15315,452303007001.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452303007.0,1.0,452303.0,45.0,2.0,3.0,3.0,7.0
15324,452303007002.0,1.0,12.0,7.0,1.0,2.0,,,,,0.0,2009.0,,,452303007.0,2.0,452303.0,45.0,2.0,3.0,3.0,7.0
15330,452303007121.0,1.0,12.0,7.0,1.0,2.0,,,,,0.0,2009.0,,,452303007.0,121.0,452303.0,45.0,2.0,3.0,3.0,7.0
15353,452303009041.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452303009.0,41.0,452303.0,45.0,2.0,3.0,3.0,9.0
15355,452303009042.0,1.0,1.0,3.0,1.0,2.0,,,,,0.0,2009.0,,,452303009.0,42.0,452303.0,45.0,2.0,3.0,3.0,9.0
15356,452303009081.0,1.0,1.0,3.0,1.0,2.0,,,,,0.0,2009.0,,,452303009.0,81.0,452303.0,45.0,2.0,3.0,3.0,9.0
15362,452303010001.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452303010.0,1.0,452303.0,45.0,2.0,3.0,3.0,10.0
15376,452303011001.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452303011.0,1.0,452303.0,45.0,2.0,3.0,3.0,11.0
15398,452303012002.0,1.0,12.0,7.0,2.0,2.0,,,,,0.0,2009.0,,,452303012.0,2.0,452303.0,45.0,2.0,3.0,3.0,12.0
15405,452303012003.0,1.0,6.0,3.0,1.0,2.0,,,,,0.0,2009.0,,,452303012.0,3.0,452303.0,45.0,2.0,3.0,3.0,12.0
15412,452303012041.0,1.0,6.0,3.0,1.0,2.0,,,,,0.0,2009.0,,,452303012.0,41.0,452303.0,45.0,2.0,3.0,3.0,12.0
15420,452303013001.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452303013.0,1.0,452303.0,45.0,2.0,3.0,3.0,13.0
15428,452303013002.0,1.0,12.0,7.0,2.0,2.0,,,,,1.0,2009.0,,,452303013.0,2.0,452303.0,45.0,2.0,3.0,3.0,13.0
15436,452303014001.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452303014.0,1.0,452303.0,45.0,2.0,3.0,3.0,14.0
15444,452303014002.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452303014.0,2.0,452303.0,45.0,2.0,3.0,3.0,14.0
15466,452303016001.0,1.0,12.0,7.0,1.0,2.0,,,,,0.0,2009.0,,,452303016.0,1.0,452303.0,45.0,2.0,3.0,3.0,16.0
15476,452303016002.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452303016.0,2.0,452303.0,45.0,2.0,3.0,3.0,16.0
15487,452303017001.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452303017.0,1.0,452303.0,45.0,2.0,3.0,3.0,17.0
15527,452303019004.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452303019.0,4.0,452303.0,45.0,2.0,3.0,3.0,19.0
15544,452303020002.0,1.0,10.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452303020.0,2.0,452303.0,45.0,2.0,3.0,3.0,20.0
15557,452303041001.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452303041.0,1.0,452303.0,45.0,2.0,3.0,3.0,41.0
15563,452303041002.0,1.0,12.0,7.0,1.0,2.0,,,,,0.0,2009.0,,,452303041.0,2.0,452303.0,45.0,2.0,3.0,3.0,41.0
15567,452303041084.0,1.0,12.0,5.0,1.0,2.0,,,,,0.0,2009.0,,,452303041.0,84.0,452303.0,45.0,2.0,3.0,3.0,41.0
15571,452303042001.0,1.0,12.0,3.0,1.0,2.0,,,,,0.0,2009.0,,,452303042.0,1.0,452303.0,45.0,2.0,3.0,3.0,42.0
15576,452303042002.0,1.0,6.0,4.0,1.0,2.0,,,,,1.0,2009.0,,,452303042.0,2.0,452303.0,45.0,2.0,3.0,3.0,42.0
15579,452303042006.0,1.0,10.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452303042.0,6.0,452303.0,45.0,2.0,3.0,3.0,42.0
15580,452303042101.0,1.0,10.0,6.0,1.0,2.0,,,,,0.0,2009.0,,,452303042.0,101.0,452303.0,45.0,2.0,3.0,3.0,42.0
15584,452303081001.0,1.0,6.0,3.0,1.0,2.0,,,,,1.0,2009.0,,,452303081.0,1.0,452303.0,45.0,2.0,3.0,3.0,81.0
15589,452303081002.0,1.0,10.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452303081.0,2.0,452303.0,45.0,2.0,3.0,3.0,81.0
15594,452303082002.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452303082.0,2.0,452303.0,45.0,2.0,3.0,3.0,82.0
15596,452303101001.0,1.0,12.0,7.0,1.0,2.0,,,,,0.0,2009.0,,,452303101.0,1.0,452303.0,45.0,2.0,3.0,3.0,101.0
15599,452303101002.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452303101.0,2.0,452303.0,45.0,2.0,3.0,3.0,101.0
15601,452303101003.0,1.0,10.0,6.0,1.0,2.0,,,,,0.0,2009.0,,,452303101.0,3.0,452303.0,45.0,2.0,3.0,3.0,101.0
15610,452303102002.0,1.0,12.0,7.0,2.0,2.0,,,,,1.0,2009.0,,,452303102.0,2.0,452303.0,45.0,2.0,3.0,3.0,102.0
15626,452304002001.0,1.0,10.0,5.0,1.0,2.0,,,,,0.0,2009.0,,,452304002.0,1.0,452304.0,45.0,2.0,3.0,4.0,2.0
15636,452304002031.0,1.0,10.0,5.0,1.0,2.0,,,,,1.0,2009.0,,,452304002.0,31.0,452304.0,45.0,2.0,3.0,4.0,2.0
15639,452304002041.0,1.0,9.0,4.0,1.0,2.0,,,,,1.0,2009.0,,,452304002.0,41.0,452304.0,45.0,2.0,3.0,4.0,2.0
15642,452304002042.0,1.0,2.0,2.0,1.0,2.0,,,,,0.0,2009.0,,,452304002.0,42.0,452304.0,45.0,2.0,3.0,4.0,2.0
15643,452304002121.0,1.0,1.0,2.0,1.0,2.0,,,,,0.0,2009.0,,,452304002.0,121.0,452304.0,45.0,2.0,3.0,4.0,2.0
15651,452304004001.0,1.0,12.0,7.0,2.0,2.0,,,,,1.0,2009.0,,,452304004.0,1.0,452304.0,45.0,2.0,3.0,4.0,4.0
15658,452304004002.0,1.0,12.0,7.0,2.0,2.0,,,,,1.0,2009.0,,,452304004.0,2.0,452304.0,45.0,2.0,3.0,4.0,4.0
15677,452304006001.0,1.0,12.0,7.0,1.0,2.0,,,,,0.0,2009.0,,,452304006.0,1.0,452304.0,45.0,2.0,3.0,4.0,6.0
15686,452304006002.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452304006.0,2.0,452304.0,45.0,2.0,3.0,4.0,6.0
15705,452304009002.0,1.0,3.0,2.0,1.0,2.0,,,,,1.0,2009.0,,,452304009.0,2.0,452304.0,45.0,2.0,3.0,4.0,9.0
15710,452304009041.0,1.0,2.0,1.0,1.0,2.0,,,,,1.0,2009.0,,,452304009.0,41.0,452304.0,45.0,2.0,3.0,4.0,9.0
15711,452304009043.0,1.0,5.0,2.0,2.0,2.0,,,,,0.0,2009.0,,,452304009.0,43.0,452304.0,45.0,2.0,3.0,4.0,9.0
15715,452304010001.0,1.0,10.0,5.0,1.0,2.0,,,,,0.0,2009.0,,,452304010.0,1.0,452304.0,45.0,2.0,3.0,4.0,10.0
15723,452304010002.0,1.0,10.0,4.0,2.0,2.0,,,,,1.0,2009.0,,,452304010.0,2.0,452304.0,45.0,2.0,3.0,4.0,10.0
15729,452304010101.0,1.0,10.0,5.0,1.0,2.0,,,,,0.0,2009.0,,,452304010.0,101.0,452304.0,45.0,2.0,3.0,4.0,10.0
15731,452304010121.0,1.0,10.0,5.0,1.0,2.0,,,,,1.0,2009.0,,,452304010.0,121.0,452304.0,45.0,2.0,3.0,4.0,10.0
15763,452304016001.0,1.0,8.0,1.0,1.0,2.0,,,,,1.0,2009.0,,,452304016.0,1.0,452304.0,45.0,2.0,3.0,4.0,16.0
15776,452304018001.0,1.0,12.0,6.0,6.0,2.0,,,,,1.0,2009.0,,,452304018.0,1.0,452304.0,45.0,2.0,3.0,4.0,18.0
15793,452304019002.0,1.0,10.0,6.0,2.0,2.0,,,,,1.0,2009.0,,,452304019.0,2.0,452304.0,45.0,2.0,3.0,4.0,19.0
15796,452304019121.0,1.0,10.0,5.0,3.0,2.0,,,,,0.0,2009.0,,,452304019.0,121.0,452304.0,45.0,2.0,3.0,4.0,19.0
15804,452304020004.0,1.0,10.0,4.0,1.0,2.0,,,,,1.0,2009.0,,,452304020.0,4.0,452304.0,45.0,2.0,3.0,4.0,20.0
15811,452304041002.0,1.0,12.0,7.0,1.0,2.0,,,,,0.0,2009.0,,,452304041.0,2.0,452304.0,45.0,2.0,3.0,4.0,41.0
15815,452304041003.0,1.0,-9.0,9.0,-9.0,2.0,,,,,0.0,2009.0,,,452304041.0,3.0,452304.0,45.0,2.0,3.0,4.0,41.0
15816,452304041004.0,1.0,-9.0,9.0,-9.0,2.0,,,,,0.0,2009.0,,,452304041.0,4.0,452304.0,45.0,2.0,3.0,4.0,41.0
15817,452304043001.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452304043.0,1.0,452304.0,45.0,2.0,3.0,4.0,43.0
15823,452304043002.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452304043.0,2.0,452304.0,45.0,2.0,3.0,4.0,43.0
15826,452304081001.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452304081.0,1.0,452304.0,45.0,2.0,3.0,4.0,81.0
15830,452304081002.0,1.0,12.0,7.0,2.0,2.0,,,,,1.0,2009.0,,,452304081.0,2.0,452304.0,45.0,2.0,3.0,4.0,81.0
15836,452304121002.0,1.0,12.0,5.0,2.0,2.0,,,,,1.0,2009.0,,,452304121.0,2.0,452304.0,45.0,2.0,3.0,4.0,121.0
15850,452304141003.0,1.0,10.0,5.0,2.0,2.0,,,,,0.0,2009.0,,,452304018.0,2.0,452304.0,45.0,2.0,3.0,4.0,18.0
15872,452402003001.0,1.0,10.0,7.0,3.0,2.0,,,,,0.0,2009.0,,,452402003.0,1.0,452402.0,45.0,2.0,4.0,2.0,3.0
15878,452402003002.0,1.0,-9.0,9.0,-9.0,2.0,,,,,0.0,2009.0,,,452402003.0,2.0,452402.0,45.0,2.0,4.0,2.0,3.0
15923,452402017001.0,1.0,12.0,6.0,4.0,2.0,,,,,1.0,2009.0,,,452402017.0,1.0,452402.0,45.0,2.0,4.0,2.0,17.0
15928,452402017004.0,1.0,12.0,3.0,1.0,2.0,,,,,0.0,2009.0,,,452402017.0,4.0,452402.0,45.0,2.0,4.0,2.0,17.0
15930,452402017006.0,1.0,12.0,3.0,1.0,2.0,,,,,0.0,2009.0,,,452402017.0,6.0,452402.0,45.0,2.0,4.0,2.0,17.0
15943,452402020001.0,1.0,10.0,6.0,1.0,2.0,,,,,1.0,2009.0,,,452402020.0,1.0,452402.0,45.0,2.0,4.0,2.0,20.0
15945,452402020002.0,1.0,10.0,6.0,1.0,2.0,,,,,0.0,2009.0,,,452402020.0,2.0,452402.0,45.0,2.0,4.0,2.0,20.0
15954,452402101001.0,1.0,12.0,7.0,6.0,2.0,,,,,1.0,2009.0,,,452402101.0,1.0,452402.0,45.0,2.0,4.0,2.0,101.0
15955,452402101002.0,1.0,12.0,7.0,2.0,2.0,,,,,0.0,2009.0,,,452402101.0,2.0,452402.0,45.0,2.0,4.0,2.0,101.0
16013,452404001001.0,1.0,12.0,4.0,1.0,2.0,,,,,1.0,2009.0,,,452404001.0,1.0,452404.0,45.0,2.0,4.0,4.0,1.0
16020,452404001002.0,1.0,12.0,7.0,1.0,2.0,,,,,0.0,2009.0,,,452404001.0,2.0,452404.0,45.0,2.0,4.0,4.0,1.0
16044,452404004001.0,1.0,12.0,7.0,1.0,2.0,,,,,0.0,2009.0,,,452404004.0,1.0,452404.0,45.0,2.0,4.0,4.0,4.0
16049,452404004002.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452404004.0,2.0,452404.0,45.0,2.0,4.0,4.0,4.0
16057,452404006001.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452404006.0,1.0,452404.0,45.0,2.0,4.0,4.0,6.0
16088,452404010002.0,1.0,12.0,7.0,-9.0,2.0,,,,,1.0,2009.0,,,452404010.0,2.0,452404.0,45.0,2.0,4.0,4.0,10.0
16094,452404010041.0,1.0,12.0,7.0,2.0,2.0,,,,,1.0,2009.0,,,452404010.0,41.0,452404.0,45.0,2.0,4.0,4.0,10.0
16095,452404010043.0,1.0,-9.0,9.0,-9.0,2.0,,,,,0.0,2009.0,,,452404010.0,43.0,452404.0,45.0,2.0,4.0,4.0,10.0
16105,452404011002.0,1.0,12.0,9.0,-9.0,2.0,,,,,0.0,2009.0,,,452404011.0,2.0,452404.0,45.0,2.0,4.0,4.0,11.0
16109,452404011004.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452404011.0,4.0,452404.0,45.0,2.0,4.0,4.0,11.0
16111,452404011081.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452404011.0,81.0,452404.0,45.0,2.0,4.0,4.0,11.0
16113,452404011082.0,1.0,12.0,7.0,-9.0,2.0,,,,,0.0,2009.0,,,452404011.0,82.0,452404.0,45.0,2.0,4.0,4.0,11.0
16120,452404012002.0,1.0,12.0,9.0,-9.0,2.0,,,,,0.0,2009.0,,,452404012.0,2.0,452404.0,45.0,2.0,4.0,4.0,12.0
16127,452404014001.0,1.0,12.0,6.0,2.0,2.0,,,,,1.0,2009.0,,,452404014.0,1.0,452404.0,45.0,2.0,4.0,4.0,14.0
16134,452404014002.0,1.0,8.0,1.0,-9.0,2.0,,,,,0.0,2009.0,,,452404014.0,2.0,452404.0,45.0,2.0,4.0,4.0,14.0
16141,452404016001.0,1.0,12.0,9.0,-9.0,2.0,,,,,1.0,2009.0,,,452404016.0,1.0,452404.0,45.0,2.0,4.0,4.0,16.0
16150,452404016002.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452404016.0,2.0,452404.0,45.0,2.0,4.0,4.0,16.0
16161,452404017002.0,1.0,10.0,6.0,-9.0,2.0,,,,,1.0,2009.0,,,452404017.0,2.0,452404.0,45.0,2.0,4.0,4.0,17.0
16173,452404018002.0,1.0,12.0,9.0,-9.0,2.0,,,,,1.0,2009.0,,,452404018.0,2.0,452404.0,45.0,2.0,4.0,4.0,18.0
16179,452404019001.0,1.0,12.0,6.0,1.0,2.0,,,,,1.0,2009.0,,,452404019.0,1.0,452404.0,45.0,2.0,4.0,4.0,19.0
16186,452404019002.0,1.0,12.0,2.0,1.0,2.0,,,,,0.0,2009.0,,,452404019.0,2.0,452404.0,45.0,2.0,4.0,4.0,19.0
16203,452404041061.0,1.0,12.0,2.0,-9.0,2.0,,,,,0.0,2009.0,,,452404041.0,61.0,452404.0,45.0,2.0,4.0,4.0,41.0
16205,452404042001.0,1.0,9.0,5.0,10.0,2.0,,,,,1.0,2009.0,,,452404042.0,1.0,452404.0,45.0,2.0,4.0,4.0,42.0
16209,452404043002.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452404043.0,2.0,452404.0,45.0,2.0,4.0,4.0,43.0
16214,452404121002.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,452404121.0,2.0,452404.0,45.0,2.0,4.0,4.0,121.0
16216,452404122001.0,1.0,9.0,3.0,2.0,2.0,,,,,0.0,2009.0,,,452404122.0,1.0,452404.0,45.0,2.0,4.0,4.0,122.0
16217,452404122002.0,1.0,9.0,3.0,2.0,2.0,,,,,1.0,2009.0,,,452404122.0,2.0,452404.0,45.0,2.0,4.0,4.0,122.0
16219,452404141002.0,1.0,9.0,2.0,2.0,2.0,,,,,1.0,2009.0,,,452404007.0,21.0,452404.0,45.0,2.0,4.0,4.0,7.0
16297,521107001001.0,1.0,1.0,1.0,1.0,2.0,,,,,0.0,2009.0,,,521107001.0,1.0,521107.0,52.0,1.0,1.0,7.0,1.0
16299,521107001002.0,1.0,1.0,2.0,2.0,2.0,,,,,0.0,2009.0,,,521107001.0,2.0,521107.0,52.0,1.0,1.0,7.0,1.0
16300,521107001003.0,1.0,6.0,6.0,2.0,2.0,,,,,1.0,2009.0,,,521107001.0,3.0,521107.0,52.0,1.0,1.0,7.0,1.0
16301,521107001061.0,1.0,1.0,1.0,2.0,2.0,,,,,0.0,2009.0,,,521107001.0,61.0,521107.0,52.0,1.0,1.0,7.0,1.0
16302,521107002001.0,1.0,8.0,2.0,2.0,2.0,,,,,1.0,2009.0,,,521107002.0,1.0,521107.0,52.0,1.0,1.0,7.0,2.0
16306,521107002002.0,1.0,8.0,5.0,2.0,2.0,,,,,1.0,2009.0,,,521107002.0,2.0,521107.0,52.0,1.0,1.0,7.0,2.0
16317,521107005002.0,1.0,10.0,7.0,2.0,2.0,,,,,1.0,2009.0,,,521107005.0,2.0,521107.0,52.0,1.0,1.0,7.0,5.0
16319,521107005003.0,1.0,1.0,1.0,1.0,2.0,,,,,0.0,2009.0,,,521107005.0,3.0,521107.0,52.0,1.0,1.0,7.0,5.0
16321,521107005004.0,1.0,1.0,1.0,1.0,2.0,,,,,0.0,2009.0,,,521107005.0,4.0,521107.0,52.0,1.0,1.0,7.0,5.0
16324,521107006004.0,1.0,6.0,2.0,1.0,2.0,,,,,0.0,2009.0,,,521107006.0,4.0,521107.0,52.0,1.0,1.0,7.0,6.0
16327,521107006005.0,1.0,12.0,7.0,2.0,2.0,,,,,1.0,2009.0,,,521107006.0,5.0,521107.0,52.0,1.0,1.0,7.0,6.0
16366,521107014001.0,1.0,12.0,7.0,3.0,2.0,,,,,1.0,2009.0,,,521107014.0,1.0,521107.0,52.0,1.0,1.0,7.0,14.0
16370,521107014002.0,1.0,12.0,7.0,3.0,2.0,,,,,0.0,2009.0,,,521107014.0,2.0,521107.0,52.0,1.0,1.0,7.0,14.0
16380,521107016002.0,1.0,12.0,7.0,3.0,2.0,,,,,1.0,2009.0,,,521107016.0,2.0,521107.0,52.0,1.0,1.0,7.0,16.0
16385,521107016006.0,1.0,12.0,7.0,3.0,2.0,,,,,0.0,2009.0,,,521107016.0,6.0,521107.0,52.0,1.0,1.0,7.0,16.0
16408,521107061001.0,1.0,1.0,1.0,1.0,2.0,,,,,0.0,2009.0,,,521107061.0,1.0,521107.0,52.0,1.0,1.0,7.0,61.0
16410,521107061002.0,1.0,8.0,7.0,2.0,2.0,,,,,1.0,2009.0,,,521107061.0,2.0,521107.0,52.0,1.0,1.0,7.0,61.0
16414,521107061003.0,1.0,1.0,1.0,1.0,2.0,,,,,0.0,2009.0,,,521107061.0,3.0,521107.0,52.0,1.0,1.0,7.0,61.0
16456,521108012004.0,1.0,12.0,7.0,2.0,2.0,,,,,1.0,2009.0,,,521108012.0,4.0,521108.0,52.0,1.0,1.0,8.0,12.0
16525,521203001002.0,1.0,12.0,7.0,2.0,2.0,,,,,1.0,2009.0,,,521203001.0,2.0,521203.0,52.0,1.0,2.0,3.0,1.0
16553,521203003002.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,521203003.0,2.0,521203.0,52.0,1.0,2.0,3.0,3.0
16587,521203006002.0,1.0,12.0,7.0,3.0,2.0,,,,,1.0,2009.0,,,521203006.0,2.0,521203.0,52.0,1.0,2.0,3.0,6.0
16599,521203007002.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,521203007.0,2.0,521203.0,52.0,1.0,2.0,3.0,7.0
16608,521203008002.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,521203008.0,2.0,521203.0,52.0,1.0,2.0,3.0,8.0
16661,521203012002.0,1.0,12.0,7.0,2.0,2.0,,,,,0.0,2009.0,,,521203012.0,2.0,521203.0,52.0,1.0,2.0,3.0,12.0
16669,521203012004.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,521203012.0,4.0,521203.0,52.0,1.0,2.0,3.0,12.0
16699,521203015001.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,521203015.0,1.0,521203.0,52.0,1.0,2.0,3.0,15.0
16724,521203018001.0,1.0,8.0,5.0,2.0,2.0,,,,,0.0,2009.0,,,521203018.0,1.0,521203.0,52.0,1.0,2.0,3.0,18.0
16729,521203018002.0,1.0,12.0,5.0,2.0,2.0,,,,,1.0,2009.0,,,521203018.0,2.0,521203.0,52.0,1.0,2.0,3.0,18.0
16755,521203081001.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,521203081.0,1.0,521203.0,52.0,1.0,2.0,3.0,81.0
16760,521203082001.0,1.0,12.0,7.0,10.0,2.0,,,,,1.0,2009.0,,,521203082.0,1.0,521203.0,52.0,1.0,2.0,3.0,82.0
16763,521203101002.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,521203101.0,2.0,521203.0,52.0,1.0,2.0,3.0,101.0
16798,521204004002.0,1.0,12.0,6.0,1.0,2.0,,,,,0.0,2009.0,,,521204004.0,2.0,521204.0,52.0,1.0,2.0,4.0,4.0
16817,521204005003.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,521204005.0,3.0,521204.0,52.0,1.0,2.0,4.0,5.0
16827,521204006002.0,1.0,12.0,7.0,1.0,2.0,,,,,0.0,2009.0,,,521204006.0,2.0,521204.0,52.0,1.0,2.0,4.0,6.0
16842,521204007002.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,521204007.0,2.0,521204.0,52.0,1.0,2.0,4.0,7.0
16859,521204008002.0,1.0,12.0,7.0,3.0,2.0,,,,,1.0,2009.0,,,521204008.0,2.0,521204.0,52.0,1.0,2.0,4.0,8.0
16872,521204009002.0,1.0,12.0,7.0,4.0,2.0,,,,,0.0,2009.0,,,521204009.0,2.0,521204.0,52.0,1.0,2.0,4.0,9.0
16896,521204010041.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,521204010.0,41.0,521204.0,52.0,1.0,2.0,4.0,10.0
16915,521204011042.0,1.0,12.0,7.0,3.0,2.0,,,,,1.0,2009.0,,,521204011.0,42.0,521204.0,52.0,1.0,2.0,4.0,11.0
16927,521204012002.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,521204012.0,2.0,521204.0,52.0,1.0,2.0,4.0,12.0
16932,521204012101.0,1.0,12.0,7.0,1.0,2.0,,,,,0.0,2009.0,,,521204012.0,101.0,521204.0,52.0,1.0,2.0,4.0,12.0
16949,521204014001.0,1.0,12.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,521204014.0,1.0,521204.0,52.0,1.0,2.0,4.0,14.0
16959,521204014002.0,1.0,12.0,5.0,1.0,2.0,,,,,1.0,2009.0,,,521204014.0,2.0,521204.0,52.0,1.0,2.0,4.0,14.0
16984,521204017001.0,1.0,6.0,7.0,1.0,2.0,,,,,1.0,2009.0,,,521204017.0,1.0,521204.0,52.0,1.0,2.0,4.0,17.0
17022,521204121001.0,1.0,12.0,3.0,3.0,2.0,,,,,0.0,2009.0,,,521204121.0,1.0,521204.0,52.0,1.0,2.0,4.0,121.0
17023,521204121002.0,1.0,12.0,5.0,3.0,2.0,,,,,1.0,2009.0,,,521204121.0,2.0,521204.0,52.0,1.0,2.0,4.0,121.0
