,idind,Sex
1152,2.31204E+11,0
1153,2.31204E+11,1
1154,2.31204E+11,0
1155,2.31204E+11,0
1156,2.31204E+11,1
1157,2.31204E+11,0
1158,2.31204E+11,1
1159,2.31204E+11,0
1160,2.31204E+11,1
1161,2.31204E+11,1
1162,2.31204E+11,0
1163,2.31204E+11,0
1164,2.31204E+11,1
1165,2.31204E+11,1
1166,2.31204E+11,1
1167,2.31204E+11,0
1168,2.31204E+11,1
1169,2.31204E+11,0
1170,2.31204E+11,1
1171,2.31204E+11,1
1172,2.31204E+11,0
1173,2.31204E+11,1
1174,2.31204E+11,1
1175,2.31204E+11,1
1176,2.31204E+11,0
1177,2.32101E+11,1
1178,2.32101E+11,1
1179,2.32101E+11,0
1180,2.32101E+11,1
1181,2.32101E+11,1
1182,2.32101E+11,0
1183,2.32101E+11,1
1184,2.32101E+11,0
1185,2.32101E+11,1
1186,2.32101E+11,0
1187,2.32101E+11,1
1188,2.32101E+11,0
1189,2.32101E+11,1
1190,2.32101E+11,0
1191,2.32101E+11,1
1192,2.32101E+11,0
1193,2.32101E+11,1
1194,2.32101E+11,0
1195,2.32101E+11,
1196,2.32101E+11,0
1197,2.32101E+11,1
1198,2.32101E+11,0
1199,2.32101E+11,1
1200,2.32101E+11,0
1201,2.32101E+11,0
1202,2.32102E+11,1
1203,2.32102E+11,0
1204,2.32102E+11,1
1205,2.32102E+11,0
1206,2.32102E+11,1
1207,2.32102E+11,0
1208,2.32102E+11,0
1209,2.32102E+11,1
1210,2.32102E+11,0
1211,2.32102E+11,1
1212,2.32102E+11,0
1213,2.32102E+11,1
1214,2.32102E+11,0
1215,2.32102E+11,1
1216,2.32102E+11,0
1217,2.32102E+11,1
1218,2.32102E+11,0
1219,2.32102E+11,1
1220,2.32102E+11,0
1221,2.32102E+11,1
1222,2.32102E+11,0
1223,2.32102E+11,1
1224,2.32102E+11,1
1225,2.32102E+11,0
1226,2.32102E+11,1
1227,2.32102E+11,0
1228,2.32102E+11,1
1229,2.32102E+11,0
1230,2.32102E+11,1
1231,2.32102E+11,0
1232,2.32102E+11,0
1233,2.32102E+11,1
1234,2.32102E+11,1
1235,2.32102E+11,0
1236,2.32102E+11,0
1237,2.32102E+11,1
1238,2.32102E+11,1
1239,2.32103E+11,1
1240,2.32103E+11,0
1241,2.32103E+11,1
1242,2.32103E+11,1
1243,2.32103E+11,0
1244,2.32103E+11,1
1245,2.32103E+11,0
1246,2.32103E+11,1
1247,2.32103E+11,0
1248,2.32103E+11,0
1249,2.32103E+11,1
1250,2.32103E+11,1
1251,2.32103E+11,0
1252,2.32103E+11,1
1253,2.32103E+11,0
1254,2.32103E+11,1
1255,2.32103E+11,0
1256,2.32103E+11,1
1257,2.32103E+11,1
1258,2.32103E+11,0
1259,2.32103E+11,0
1260,2.32103E+11,1
1261,2.32103E+11,0
1262,2.32103E+11,1
1263,2.32103E+11,0
1264,2.32103E+11,1
1265,2.32103E+11,0
1266,2.32103E+11,1
1267,2.32103E+11,0
1268,2.32103E+11,1
1269,2.32103E+11,0
1270,2.32103E+11,1
1271,2.32103E+11,0
1272,2.32103E+11,1
1273,2.32103E+11,0
1274,2.32103E+11,0
1275,2.32103E+11,1
1276,2.32103E+11,0
1277,2.32103E+11,1
1278,2.32103E+11,1
1279,2.32103E+11,0
1280,2.32104E+11,0
1281,2.32104E+11,1
1282,2.32104E+11,0
1283,2.32104E+11,1
1284,2.32104E+11,0
1285,2.32104E+11,0
1286,2.32104E+11,1
1287,2.32104E+11,0
1288,2.32104E+11,1
1289,2.32104E+11,0
1290,2.32104E+11,1
1291,2.32104E+11,0
1292,2.32104E+11,0
1293,2.32104E+11,1
1294,2.32104E+11,0
1295,2.32104E+11,1
1296,2.32104E+11,0
1297,2.32104E+11,1
1298,2.32104E+11,0
1299,2.32104E+11,1
1300,2.32104E+11,1
1301,2.32104E+11,1
1302,2.32104E+11,0
1303,2.32104E+11,0
1304,2.32104E+11,0
1305,2.32104E+11,1
1306,2.32104E+11,0
1307,2.32104E+11,1
1308,2.32104E+11,0
1309,2.32104E+11,0
1310,2.32104E+11,1
1311,2.32104E+11,0
1312,2.32104E+11,1
1313,2.32104E+11,0
1314,2.32104E+11,1
1315,2.32104E+11,0
1316,2.32202E+11,1
1317,2.32202E+11,1
1318,2.32202E+11,0
1319,2.32202E+11,1
1320,2.32202E+11,0
1321,2.32202E+11,1
1322,2.32202E+11,1
1323,2.32202E+11,1
1324,2.32202E+11,0
1325,2.32202E+11,1
1326,2.32202E+11,1
1327,2.32202E+11,0
1328,2.32202E+11,1
1329,2.32202E+11,0
1330,2.32202E+11,0
1331,2.32202E+11,1
1332,2.32202E+11,0
1333,2.32202E+11,1
1334,2.32202E+11,1
1335,2.32202E+11,0
1336,2.32202E+11,1
1337,2.32202E+11,0
1338,2.32202E+11,1
1339,2.32202E+11,0
1340,2.32202E+11,0
1341,2.32202E+11,1
1342,2.32202E+11,1
1343,2.32202E+11,0
1344,2.32202E+11,
1345,2.32202E+11,1
1346,2.32202E+11,0
1347,2.32202E+11,0
1348,2.32202E+11,1
1349,2.32202E+11,0
1350,2.32202E+11,1
1351,2.32202E+11,1
1352,2.32202E+11,1
1353,2.32202E+11,1
1354,2.32202E+11,0
1355,2.32203E+11,1
1356,2.32203E+11,0
1357,2.32203E+11,1
1358,2.32203E+11,0
1359,2.32203E+11,1
1360,2.32203E+11,0
1361,2.32203E+11,
1362,2.32203E+11,1
1363,2.32203E+11,0
1364,2.32203E+11,1
1365,2.32203E+11,0
1366,2.32203E+11,1
1367,2.32203E+11,0
1368,2.32203E+11,1
1369,2.32203E+11,0
1370,2.32203E+11,0
1371,2.32203E+11,1
1372,2.32203E+11,1
1373,2.32203E+11,0
1374,2.32203E+11,0
1375,2.32203E+11,0
1376,2.32203E+11,1
1377,2.32203E+11,0
1378,2.32203E+11,1
1379,2.32203E+11,0
1380,2.32203E+11,1
1381,2.32203E+11,1
1382,2.32203E+11,0
1383,2.32203E+11,1
1384,2.32203E+11,0
1385,2.32203E+11,1
1386,2.32203E+11,0
1387,2.32203E+11,1
1388,2.32203E+11,0
1389,2.32203E+11,1
1390,2.32203E+11,0
1391,2.32203E+11,1
1392,2.32203E+11,1
1393,2.32203E+11,0
1394,2.32204E+11,1
1395,2.32204E+11,1
1396,2.32204E+11,0
1397,2.32204E+11,0
1398,2.32204E+11,1
1399,2.32204E+11,0
1400,2.32204E+11,1
1401,2.32204E+11,0
1402,2.32204E+11,1
1403,2.32204E+11,0
1404,2.32204E+11,1
1405,2.32204E+11,0
1406,2.32204E+11,1
1407,2.32204E+11,1
1408,2.32204E+11,0
1409,2.32204E+11,1
1410,2.32204E+11,0
1411,2.32204E+11,1
1412,2.32204E+11,1
1413,2.32204E+11,0
1414,2.32204E+11,1
1415,2.32204E+11,0
1416,2.32204E+11,1
1417,2.32204E+11,0
1418,2.32204E+11,0
1419,2.32204E+11,1
1420,2.32204E+11,0
1421,2.32204E+11,1
1422,2.32204E+11,0
1423,2.32204E+11,1
1424,2.32204E+11,1
1425,2.32204E+11,0
1426,2.32204E+11,1
1427,2.32204E+11,0
1428,2.32204E+11,1
1429,2.32204E+11,0
1430,2.32205E+11,0
1431,2.32205E+11,1
1432,2.32205E+11,0
1433,2.32205E+11,0
1434,2.32205E+11,1
1435,2.32205E+11,0
1436,2.32205E+11,0
1437,2.32205E+11,0
1438,2.32205E+11,1
1439,2.32205E+11,0
1440,2.32205E+11,1
1441,2.32205E+11,1
1442,2.32205E+11,0
1443,2.32205E+11,1
1444,2.32205E+11,0
1445,2.32205E+11,1
1446,2.32205E+11,0
1447,2.32205E+11,0
1448,2.32205E+11,1
1449,2.32205E+11,0
1450,2.32205E+11,1
1451,2.32205E+11,1
1452,2.32205E+11,0
1453,2.32205E+11,1
1454,2.32205E+11,0
1455,2.32205E+11,0
1456,2.32205E+11,1
1457,2.32205E+11,0
1458,2.32205E+11,1
1459,2.32205E+11,0
1460,2.32205E+11,1
1461,2.32205E+11,0
1462,2.32205E+11,0
1463,2.32205E+11,1
1464,2.32205E+11,0
1465,2.32205E+11,0
1466,2.32205E+11,1
1467,2.32205E+11,0
1468,2.32205E+11,0
1469,2.32301E+11,1
1470,2.32301E+11,0
1471,2.32301E+11,1
1472,2.32301E+11,0
1473,2.32301E+11,1
1474,2.32301E+11,0
1475,2.32301E+11,1
1476,2.32301E+11,1
1477,2.32301E+11,0
1478,2.32301E+11,1
1479,2.32301E+11,1
1480,2.32301E+11,0
1481,2.32301E+11,1
1482,2.32301E+11,1
1483,2.32301E+11,0
1484,2.32301E+11,1
1485,2.32301E+11,1
1486,2.32301E+11,0
1487,2.32301E+11,1
1488,2.32301E+11,0
1489,2.32301E+11,1
1490,2.32301E+11,1
1491,2.32301E+11,0
1492,2.32301E+11,1
1493,2.32301E+11,0
1494,2.32301E+11,1
1495,2.32301E+11,0
1496,2.32301E+11,1
1497,2.32301E+11,0
1498,2.32301E+11,1
1499,2.32301E+11,0
1500,2.32301E+11,1
1501,2.32301E+11,0
1502,2.32301E+11,1
1503,2.32301E+11,0
1504,2.32301E+11,1
1505,2.32301E+11,0
1506,2.32301E+11,1
1507,2.32301E+11,1
1508,2.32301E+11,0
1509,2.32301E+11,1
1510,2.32301E+11,0
1511,2.32301E+11,1
1512,2.32301E+11,0
1513,2.32301E+11,1
1514,2.32301E+11,1
1515,2.32301E+11,0
1516,2.32301E+11,1
1517,2.32301E+11,0
1518,2.32302E+11,1
1519,2.32302E+11,0
1520,2.32302E+11,0
1521,2.32302E+11,1
1522,2.32302E+11,0
1523,2.32302E+11,1
1524,2.32302E+11,0
1525,2.32302E+11,1
1526,2.32302E+11,0
1527,2.32302E+11,1
1528,2.32302E+11,0
1529,2.32302E+11,0
1530,2.32302E+11,1
1531,2.32302E+11,0
1532,2.32302E+11,1
1533,2.32302E+11,0
1534,2.32302E+11,1
1535,2.32302E+11,1
1536,2.32302E+11,0
1537,2.32302E+11,1
1538,2.32302E+11,0
1539,2.32302E+11,1
1540,2.32302E+11,0
1541,2.32302E+11,1
1542,2.32302E+11,1
1543,2.32302E+11,0
1544,2.32302E+11,1
1545,2.32302E+11,0
1546,2.32302E+11,0
1547,2.32302E+11,1
1548,2.32302E+11,1
1549,2.32302E+11,0
1550,2.32302E+11,1
1551,2.32302E+11,0
1552,2.32302E+11,1
1553,2.32302E+11,0
1554,2.32302E+11,0
1555,2.32302E+11,1
1556,2.32302E+11,1
1557,2.32302E+11,0
1558,2.32302E+11,1
1559,2.32302E+11,0
1560,2.32302E+11,0
1561,2.32302E+11,1
1562,2.32302E+11,0
1563,2.32302E+11,1
1564,2.32302E+11,0
1565,2.32303E+11,1
1566,2.32303E+11,0
1567,2.32303E+11,0
1568,2.32303E+11,1
1569,2.32303E+11,0
1570,2.32303E+11,1
1571,2.32303E+11,1
1572,2.32303E+11,0
1573,2.32303E+11,1
1574,2.32303E+11,0
1575,2.32303E+11,1
1576,2.32303E+11,0
1577,2.32303E+11,1
1578,2.32303E+11,1
1579,2.32303E+11,0
1580,2.32303E+11,1
1581,2.32303E+11,1
1582,2.32303E+11,0
1583,2.32303E+11,1
1584,2.32303E+11,0
1585,2.32303E+11,1
1586,2.32303E+11,0
1587,2.32303E+11,1
1588,2.32303E+11,0
1589,2.32303E+11,1
1590,2.32303E+11,1
1591,2.32303E+11,0
1592,2.32303E+11,0
1593,2.32303E+11,1
1594,2.32303E+11,0
1595,2.32303E+11,1
1596,2.32303E+11,0
1597,2.32303E+11,1
1598,2.32303E+11,0
1599,2.32303E+11,1
1600,2.32303E+11,0
1601,2.32303E+11,1
1602,2.32303E+11,1
1603,2.32303E+11,0
1604,2.32303E+11,0
1605,2.32303E+11,1
1606,2.32303E+11,0
1607,2.32303E+11,1
1608,2.32303E+11,0
1609,2.32303E+11,1
1610,2.32303E+11,0
1611,2.32304E+11,1
1612,2.32304E+11,0
1613,2.32304E+11,0
1614,2.32304E+11,1
1615,2.32304E+11,0
1616,2.32304E+11,0
1617,2.32304E+11,1
1618,2.32304E+11,0
1619,2.32304E+11,1
1620,2.32304E+11,0
1621,2.32304E+11,1
1622,2.32304E+11,0
1623,2.32304E+11,1
1624,2.32304E+11,0
1625,2.32304E+11,1
1626,2.32304E+11,0
1627,2.32304E+11,1
1628,2.32304E+11,0
1629,2.32304E+11,1
1630,2.32304E+11,0
1631,2.32304E+11,1
1632,2.32304E+11,0
1633,2.32304E+11,1
1634,2.32304E+11,0
1635,2.32304E+11,1
1636,2.32304E+11,0
1637,2.32304E+11,1
1638,2.32304E+11,0
1639,2.32304E+11,1
1640,2.32304E+11,0
1641,2.32304E+11,0
1642,2.32304E+11,1
1643,2.32304E+11,0
1644,2.32304E+11,
1645,2.32304E+11,1
1646,2.32304E+11,0
1647,2.32304E+11,1
1648,2.32304E+11,0
1649,2.32304E+11,1
1650,2.32304E+11,0
1651,2.32304E+11,1
1652,2.32401E+11,1
1653,2.32401E+11,0
1654,2.32401E+11,0
1655,2.32401E+11,1
1656,2.32401E+11,0
1657,2.32401E+11,1
1658,2.32401E+11,0
1659,2.32401E+11,1
1660,2.32401E+11,1
1661,2.32401E+11,0
1662,2.32401E+11,1
1663,2.32401E+11,0
1664,2.32401E+11,1
1665,2.32401E+11,0
1666,2.32401E+11,1
1667,2.32401E+11,1
1668,2.32401E+11,0
1669,2.32401E+11,0
1670,2.32401E+11,1
1671,2.32401E+11,1
1672,2.32401E+11,0
1673,2.32401E+11,1
1674,2.32401E+11,0
1675,2.32401E+11,1
1676,2.32401E+11,0
1677,2.32401E+11,1
1678,2.32401E+11,0
1679,2.32401E+11,0
1680,2.32401E+11,1
1681,2.32401E+11,0
1682,2.32401E+11,1
1683,2.32401E+11,
1684,2.32401E+11,1
1685,2.32401E+11,0
1686,2.32401E+11,1
1687,2.32401E+11,0
1688,2.32401E+11,1
1689,2.32401E+11,0
1690,2.32401E+11,
1691,2.32401E+11,1
1692,2.32401E+11,0
1693,2.32401E+11,0
1694,2.32402E+11,1
1695,2.32402E+11,0
1696,2.32402E+11,0
1697,2.32402E+11,1
1698,2.32402E+11,0
1699,2.32402E+11,1
1700,2.32402E+11,0
1701,2.32402E+11,0
1702,2.32402E+11,1
1703,2.32402E+11,1
1704,2.32402E+11,0
1705,2.32402E+11,1
1706,2.32402E+11,1
1707,2.32402E+11,0
1708,2.32402E+11,1
1709,2.32402E+11,0
1710,2.32402E+11,1
1711,2.32402E+11,0
1712,2.32402E+11,1
1713,2.32402E+11,0
1714,2.32402E+11,1
1715,2.32402E+11,0
1716,2.32402E+11,1
1717,2.32402E+11,0
1718,2.32402E+11,1
1719,2.32402E+11,0
1720,2.32402E+11,0
1721,2.32402E+11,1
1722,2.32402E+11,1
1723,2.32402E+11,0
1724,2.32402E+11,0
1725,2.32402E+11,0
1726,2.32402E+11,1
1727,2.32402E+11,0
1728,2.32402E+11,0
1729,2.32402E+11,1
1730,2.32402E+11,0
1731,2.32402E+11,1
1732,2.32402E+11,0
1733,2.32402E+11,1
1734,2.32402E+11,0
1735,2.32402E+11,1
1736,2.32402E+11,0
1737,2.32402E+11,1
1738,2.32402E+11,1
1739,2.32402E+11,0
1740,2.32402E+11,1
1741,2.32402E+11,1
1742,2.32402E+11,0
1743,2.32402E+11,1
1744,2.32402E+11,0
1745,2.32402E+11,0
1746,2.32402E+11,1
1747,2.32403E+11,1
1748,2.32403E+11,0
1749,2.32403E+11,1
1750,2.32403E+11,0
1751,2.32403E+11,1
1752,2.32403E+11,0
1753,2.32403E+11,1
1754,2.32403E+11,1
1755,2.32403E+11,0
1756,2.32403E+11,0
1757,2.32403E+11,1
1758,2.32403E+11,1
1759,2.32403E+11,1
1760,2.32403E+11,0
1761,2.32403E+11,1
1762,2.32403E+11,0
1763,2.32403E+11,1
1764,2.32403E+11,1
1765,2.32403E+11,0
1766,2.32403E+11,1
1767,2.32403E+11,0
1768,2.32403E+11,1
1769,2.32403E+11,1
1770,2.32403E+11,0
1771,2.32403E+11,1
1772,2.32403E+11,0
1773,2.32403E+11,1
1774,2.32403E+11,0
1775,2.32403E+11,
1776,2.32403E+11,1
1777,2.32403E+11,0
1778,2.32403E+11,1
1779,2.32403E+11,0
1780,2.32403E+11,1
1781,2.32403E+11,0
1782,2.32403E+11,1
1783,2.32403E+11,0
1784,2.32403E+11,1
1785,2.32403E+11,0
1786,2.32403E+11,0
1787,2.32403E+11,1
1788,2.32403E+11,0
1789,2.32403E+11,1
1790,2.32403E+11,0
1791,2.32403E+11,1
1792,2.32403E+11,0
1793,2.32404E+11,1
1794,2.32404E+11,0
1795,2.32404E+11,1
1796,2.32404E+11,0
1797,2.32404E+11,1
1798,2.32404E+11,0
1799,2.32404E+11,1
1800,2.32404E+11,0
1801,2.32404E+11,0
1802,2.32404E+11,1
1803,2.32404E+11,1
1804,2.32404E+11,0
1805,2.32404E+11,1
1806,2.32404E+11,0
1807,2.32404E+11,1
1808,2.32404E+11,0
1809,2.32404E+11,1
1810,2.32404E+11,1
1811,2.32404E+11,0
1812,2.32404E+11,1
1813,2.32404E+11,1
1814,2.32404E+11,0
1815,2.32404E+11,0
1816,2.32404E+11,1
1817,2.32404E+11,1
1818,2.32404E+11,0
1819,2.32404E+11,1
1820,2.32404E+11,1
1821,2.32404E+11,0
1822,2.32404E+11,1
1823,2.32404E+11,0
1824,2.32404E+11,0
1825,2.32404E+11,1
1826,2.32404E+11,1
1827,2.32404E+11,1
1828,2.32404E+11,0
1829,2.32404E+11,1
1830,2.32404E+11,1
1831,2.32404E+11,0
1832,2.32404E+11,1
1833,2.32404E+11,0
1834,2.32404E+11,1
1835,2.32404E+11,1
1836,2.32404E+11,0
1837,2.32404E+11,0
1838,2.32404E+11,1
1839,2.32404E+11,0
1840,2.32404E+11,1
1841,2.32404E+11,1
1842,2.32404E+11,0
1843,2.32404E+11,1
1844,2.32404E+11,0
1845,2.32404E+11,1
1846,2.32404E+11,0
1847,2.32404E+11,1
1848,3.21102E+11,1
1849,3.21102E+11,0
1850,3.21102E+11,0
1851,3.21102E+11,1
1852,3.21102E+11,1
1853,3.21102E+11,1
1854,3.21102E+11,0
1855,3.21102E+11,0
1856,3.21102E+11,0
1857,3.21102E+11,0
1858,3.21102E+11,1
1859,3.21102E+11,0
1860,3.21102E+11,1
1861,3.21102E+11,0
1862,3.21102E+11,0
1863,3.21102E+11,1
1864,3.21102E+11,0
1865,3.21102E+11,1
1866,3.21102E+11,1
1867,3.21102E+11,0
1868,3.21102E+11,1
1869,3.21102E+11,0
1870,3.21102E+11,1
1871,3.21102E+11,0
1872,3.21102E+11,1
1873,3.21102E+11,0
1874,3.21102E+11,1
1875,3.21102E+11,0
1876,3.21102E+11,0
1877,3.21102E+11,1
1878,3.21102E+11,0
1879,3.21102E+11,1
1880,3.21102E+11,0
1881,3.21102E+11,0
1882,3.21102E+11,0
1883,3.21102E+11,1
1884,3.21102E+11,1
1885,3.21102E+11,0
1886,3.21102E+11,1
1887,3.21102E+11,1
1888,3.21102E+11,0
1889,3.21102E+11,1
1890,3.21102E+11,1
1891,3.21102E+11,0
1892,3.21102E+11,0
1893,3.21102E+11,1
1894,3.21102E+11,0
1895,3.21102E+11,0
1896,3.21102E+11,1
1897,3.21102E+11,1
1898,3.21102E+11,0
1899,3.21103E+11,1
1900,3.21103E+11,0
1901,3.21103E+11,1
1902,3.21103E+11,0
1903,3.21103E+11,1
1904,3.21103E+11,1
1905,3.21103E+11,0
1906,3.21103E+11,1
1907,3.21103E+11,0
1908,3.21103E+11,1
1909,3.21103E+11,1
1910,3.21103E+11,0
1911,3.21103E+11,1
1912,3.21103E+11,0
1913,3.21103E+11,1
1914,3.21103E+11,0
1915,3.21103E+11,0
1916,3.21103E+11,1
1917,3.21103E+11,0
1918,3.21103E+11,1
1919,3.21103E+11,0
1920,3.21103E+11,1
1921,3.21103E+11,1
1922,3.21103E+11,0
1923,3.21103E+11,1
1924,3.21103E+11,0
1925,3.21103E+11,0
1926,3.21103E+11,1
1927,3.21103E+11,0
1928,3.21103E+11,1
1929,3.21103E+11,0
1930,3.21103E+11,0
1931,3.21103E+11,1
1932,3.21103E+11,1
1933,3.21103E+11,1
1934,3.21103E+11,0
1935,3.21103E+11,1
1936,3.21103E+11,0
1937,3.21103E+11,1
1938,3.21103E+11,0
1939,3.21103E+11,0
1940,3.21103E+11,1
1941,3.21103E+11,0
1942,3.21103E+11,0
1943,3.21103E+11,1
1944,3.21103E+11,0
1945,3.21103E+11,1
1946,3.21103E+11,1
1947,3.21103E+11,0
1948,3.21103E+11,1
1949,3.21103E+11,0
1950,3.21104E+11,0
1951,3.21104E+11,1
1952,3.21104E+11,0
1953,3.21104E+11,0
1954,3.21104E+11,0
1955,3.21104E+11,1
1956,3.21104E+11,1
1957,3.21104E+11,0
1958,3.21104E+11,1
1959,3.21104E+11,1
1960,3.21104E+11,0
1961,3.21104E+11,0
1962,3.21104E+11,1
1963,3.21104E+11,0
1964,3.21104E+11,1
1965,3.21104E+11,0
1966,3.21104E+11,1
1967,3.21104E+11,1
1968,3.21104E+11,0
1969,3.21104E+11,1
1970,3.21104E+11,0
1971,3.21104E+11,0
1972,3.21104E+11,1
1973,3.21104E+11,0
1974,3.21104E+11,1
1975,3.21104E+11,0
1976,3.21104E+11,0
1977,3.21104E+11,1
1978,3.21104E+11,1
1979,3.21104E+11,0
1980,3.21104E+11,0
1981,3.21104E+11,0
1982,3.21104E+11,1
1983,3.21104E+11,1
1984,3.21104E+11,0
1985,3.21104E+11,1
1986,3.21104E+11,0
1987,3.21104E+11,1
1988,3.21104E+11,0
1989,3.21104E+11,1
1990,3.21104E+11,0
1991,3.21104E+11,1
1992,3.21104E+11,0
1993,3.21104E+11,0
1994,3.21104E+11,0
1995,3.21104E+11,1
1996,3.21104E+11,0
1997,3.21104E+11,1
1998,3.21104E+11,1
1999,3.21104E+11,0
2000,3.21104E+11,0
2001,3.21104E+11,1
2002,3.21104E+11,0
2003,3.21104E+11,1
2004,3.21104E+11,1
2005,3.21104E+11,0
2006,3.21104E+11,1
2007,3.21104E+11,0
2008,3.21104E+11,0
2009,3.21104E+11,1
2010,3.21104E+11,1
2011,3.21104E+11,0
2012,3.21104E+11,0
2013,3.21104E+11,1
2014,3.21104E+11,0
2015,3.21104E+11,1
2016,3.21104E+11,0
2017,3.21104E+11,1
2018,3.21104E+11,1
2019,3.21104E+11,1
2020,3.21104E+11,0
2021,3.21105E+11,0
2022,3.21105E+11,1
2023,3.21105E+11,0
2024,3.21105E+11,1
2025,3.21105E+11,0
2026,3.21105E+11,
2027,3.21105E+11,0
2028,3.21105E+11,1
2029,3.21105E+11,0
2030,3.21105E+11,1
2031,3.21105E+11,1
2032,3.21105E+11,0
2033,3.21105E+11,1
2034,3.21105E+11,0
2035,3.21105E+11,1
2036,3.21105E+11,0
2037,3.21105E+11,1
2038,3.21105E+11,0
2039,3.21105E+11,1
2040,3.21105E+11,0
2041,3.21105E+11,1
2042,3.21105E+11,1
2043,3.21105E+11,0
2044,3.21105E+11,0
2045,3.21105E+11,1
2046,3.21105E+11,1
2047,3.21105E+11,0
2048,3.21105E+11,1
2049,3.21105E+11,0
2050,3.21105E+11,1
2051,3.21105E+11,0
2052,3.21105E+11,0
2053,3.21105E+11,0
2054,3.21105E+11,1
2055,3.21105E+11,1
2056,3.21105E+11,0
2057,3.21105E+11,0
2058,3.21105E+11,1
2059,3.21105E+11,0
2060,3.21105E+11,1
2061,3.21105E+11,0
2062,3.21105E+11,1
2063,3.21105E+11,0
2064,3.21105E+11,1
2065,3.21105E+11,0
2066,3.21105E+11,1
2067,3.21105E+11,0
2068,3.21105E+11,1
2069,3.21107E+11,1
2070,3.21107E+11,0
2071,3.21107E+11,1
2072,3.21107E+11,0
2073,3.21107E+11,0
2074,3.21107E+11,1
2075,3.21107E+11,0
2076,3.21107E+11,0
2077,3.21107E+11,1
2078,3.21107E+11,1
2079,3.21201E+11,1
2080,3.21201E+11,0
2081,3.21201E+11,0
2082,3.21201E+11,1
2083,3.21201E+11,0
2084,3.21201E+11,1
2085,3.21201E+11,0
2086,3.21201E+11,1
2087,3.21201E+11,0
2088,3.21201E+11,1
2089,3.21201E+11,0
2090,3.21201E+11,1
2091,3.21201E+11,1
2092,3.21201E+11,0
2093,3.21201E+11,0
2094,3.21201E+11,1
2095,3.21201E+11,0
2096,3.21201E+11,1
2097,3.21201E+11,0
2098,3.21201E+11,1
2099,3.21201E+11,0
2100,3.21201E+11,1
2101,3.21201E+11,1
2102,3.21201E+11,0
2103,3.21201E+11,1
2104,3.21201E+11,0
2105,3.21201E+11,1
2106,3.21201E+11,0
2107,3.21201E+11,0
2108,3.21201E+11,0
2109,3.21201E+11,0
2110,3.21201E+11,1
2111,3.21201E+11,0
2112,3.21201E+11,1
2113,3.21201E+11,0
2114,3.21201E+11,1
2115,3.21201E+11,0
2116,3.21201E+11,1
2117,3.21201E+11,0
2118,3.21201E+11,1
2119,3.21201E+11,1
2120,3.21201E+11,1
2121,3.21201E+11,0
2122,3.21201E+11,1
2123,3.21201E+11,0
2124,3.21201E+11,0
2125,3.21201E+11,1
2126,3.21201E+11,0
2127,3.21201E+11,1
2128,3.21201E+11,0
2129,3.21201E+11,1
2130,3.21201E+11,1
2131,3.21201E+11,0
2132,3.21201E+11,1
2133,3.21203E+11,1
2134,3.21203E+11,0
2135,3.21203E+11,1
2136,3.21203E+11,1
2137,3.21203E+11,0
2138,3.21203E+11,1
2139,3.21203E+11,0
2140,3.21203E+11,1
2141,3.21203E+11,0
2142,3.21203E+11,0
2143,3.21203E+11,1
2144,3.21203E+11,0
2145,3.21203E+11,1
2146,3.21203E+11,0
2147,3.21203E+11,0
2148,3.21203E+11,1
2149,3.21203E+11,0
2150,3.21203E+11,1
2151,3.21203E+11,0
2152,3.21203E+11,1
2153,3.21203E+11,0
2154,3.21203E+11,0
2155,3.21203E+11,1
2156,3.21203E+11,0
2157,3.21203E+11,1
2158,3.21203E+11,1
2159,3.21203E+11,0
2160,3.21203E+11,1
2161,3.21203E+11,0
2162,3.21203E+11,1
2163,3.21203E+11,1
2164,3.21203E+11,0
2165,3.21203E+11,1
2166,3.21203E+11,0
2167,3.21203E+11,1
2168,3.21203E+11,1
2169,3.21203E+11,1
2170,3.21203E+11,0
2171,3.21203E+11,0
2172,3.21203E+11,0
2173,3.21203E+11,0
2174,3.21203E+11,1
2175,3.21203E+11,1
2176,3.21203E+11,0
2177,3.21203E+11,1
2178,3.21203E+11,0
2179,3.21203E+11,1
2180,3.21203E+11,1
2181,3.21203E+11,1
2182,3.21203E+11,0
2183,3.21203E+11,0
2184,3.21203E+11,1
2185,3.21203E+11,0
2186,3.21203E+11,1
2187,3.21203E+11,0
2188,3.21203E+11,1
2189,3.21203E+11,0
2190,3.21203E+11,1
2191,3.21203E+11,0
2192,3.21203E+11,1
2193,3.21203E+11,0
2194,3.21203E+11,0
2195,3.21203E+11,1
2196,3.21203E+11,1
2197,3.21203E+11,0
2198,3.21203E+11,1
2199,3.21203E+11,1
2200,3.21203E+11,0
2201,3.21203E+11,1
2202,3.21203E+11,0
2203,3.21203E+11,1
2204,3.21203E+11,0
2205,3.21203E+11,0
2206,3.21206E+11,0
2207,3.21206E+11,1
2208,3.21206E+11,0
2209,3.21206E+11,0
2210,3.21206E+11,1
2211,3.21206E+11,0
2212,3.21206E+11,1
2213,3.21206E+11,1
2214,3.21206E+11,0
2215,3.21206E+11,0
2216,3.21206E+11,0
2217,3.21206E+11,1
2218,3.21206E+11,0
2219,3.21206E+11,1
2220,3.21206E+11,0
2221,3.21206E+11,0
2222,3.21206E+11,1
2223,3.21206E+11,0
2224,3.21206E+11,0
2225,3.21206E+11,0
2226,3.21206E+11,0
2227,3.21206E+11,1
