,idind,wave,a11,a12,a13,a11a_93,a13a,a13b,a13c,hhid,line,commid,t1,t2,t3,t4,t5
124552,522203002002.0,2009.0,0.0,0.0,0.0,,,,,522203002.0,2.0,522203.0,52.0,2.0,2.0,3.0,2.0
124561,522203002042.0,2009.0,15.0,1.0,0.0,,,,,522203002.0,42.0,522203.0,52.0,2.0,2.0,3.0,2.0
124570,522203002062.0,2009.0,14.0,0.0,1.0,,0.0,,,522203002.0,62.0,522203.0,52.0,2.0,2.0,3.0,2.0
124578,522203003001.0,2009.0,23.0,2.0,0.0,,,,,522203003.0,1.0,522203.0,52.0,2.0,2.0,3.0,3.0
124598,522203004001.0,2009.0,23.0,2.0,0.0,,,,,522203004.0,1.0,522203.0,52.0,2.0,2.0,3.0,4.0
124608,522203004002.0,2009.0,0.0,0.0,0.0,,,,,522203004.0,2.0,522203.0,52.0,2.0,2.0,3.0,4.0
124634,522203005001.0,2009.0,11.0,0.0,0.0,,,,,522203005.0,1.0,522203.0,52.0,2.0,2.0,3.0,5.0
124644,522203005002.0,2009.0,0.0,0.0,0.0,,,,,522203005.0,2.0,522203.0,52.0,2.0,2.0,3.0,5.0
124672,522203006001.0,2009.0,16.0,1.0,0.0,,,,,522203006.0,1.0,522203.0,52.0,2.0,2.0,3.0,6.0
124682,522203006002.0,2009.0,,,0.0,,,,,522203006.0,2.0,522203.0,52.0,2.0,2.0,3.0,6.0
124698,522203006081.0,2009.0,13.0,0.0,1.0,,0.0,,,522203006.0,81.0,522203.0,52.0,2.0,2.0,3.0,6.0
124711,522203007001.0,2009.0,13.0,0.0,1.0,,0.0,,,522203007.0,1.0,522203.0,52.0,2.0,2.0,3.0,7.0
124719,522203007002.0,2009.0,12.0,0.0,1.0,,0.0,,,522203007.0,2.0,522203.0,52.0,2.0,2.0,3.0,7.0
124729,522203007005.0,2009.0,22.0,2.0,0.0,,,,,522203007.0,5.0,522203.0,52.0,2.0,2.0,3.0,7.0
124737,522203007061.0,2009.0,22.0,2.0,0.0,,,,,522203007.0,61.0,522203.0,52.0,2.0,2.0,3.0,7.0
124738,522203007062.0,2009.0,15.0,1.0,1.0,,0.0,,,522203007.0,62.0,522203.0,52.0,2.0,2.0,3.0,7.0
124739,522203007081.0,2009.0,12.0,0.0,1.0,,0.0,,,522203007.0,81.0,522203.0,52.0,2.0,2.0,3.0,7.0
124748,522203008001.0,2009.0,26.0,3.0,0.0,,,,,522203008.0,1.0,522203.0,52.0,2.0,2.0,3.0,8.0
124758,522203008002.0,2009.0,0.0,0.0,0.0,,,,,522203008.0,2.0,522203.0,52.0,2.0,2.0,3.0,8.0
124775,522203009001.0,2009.0,0.0,0.0,0.0,,,,,522203009.0,1.0,522203.0,52.0,2.0,2.0,3.0,9.0
124785,522203009002.0,2009.0,23.0,2.0,0.0,,,,,522203009.0,2.0,522203.0,52.0,2.0,2.0,3.0,9.0
124810,522203010002.0,2009.0,13.0,0.0,0.0,,,,,522203010.0,2.0,522203.0,52.0,2.0,2.0,3.0,10.0
124823,522203010005.0,2009.0,33.0,5.0,0.0,,,,,522203010.0,5.0,522203.0,52.0,2.0,2.0,3.0,10.0
124828,522203010101.0,2009.0,33.0,5.0,0.0,,,,,522203010.0,101.0,522203.0,52.0,2.0,2.0,3.0,10.0
124872,522203012003.0,2009.0,23.0,2.0,0.0,,,,,522203012.0,3.0,522203.0,52.0,2.0,2.0,3.0,12.0
124889,522203012031.0,2009.0,23.0,2.0,0.0,,,,,522203012.0,31.0,522203.0,52.0,2.0,2.0,3.0,12.0
124910,522203013001.0,2009.0,23.0,2.0,0.0,,,,,522203013.0,1.0,522203.0,52.0,2.0,2.0,3.0,13.0
124920,522203013002.0,2009.0,15.0,1.0,0.0,,,,,522203013.0,2.0,522203.0,52.0,2.0,2.0,3.0,13.0
124935,522203013006.0,2009.0,26.0,3.0,0.0,,,,,522203013.0,6.0,522203.0,52.0,2.0,2.0,3.0,13.0
124943,522203014001.0,2009.0,0.0,0.0,0.0,,,,,522203014.0,1.0,522203.0,52.0,2.0,2.0,3.0,14.0
124952,522203014002.0,2009.0,0.0,0.0,0.0,,,,,522203014.0,2.0,522203.0,52.0,2.0,2.0,3.0,14.0
124972,522203015001.0,2009.0,15.0,1.0,0.0,,,,,522203015.0,1.0,522203.0,52.0,2.0,2.0,3.0,15.0
124982,522203015002.0,2009.0,0.0,0.0,0.0,,,,,522203015.0,2.0,522203.0,52.0,2.0,2.0,3.0,15.0
125006,522203016001.0,2009.0,13.0,0.0,0.0,,,,,522203016.0,1.0,522203.0,52.0,2.0,2.0,3.0,16.0
125014,522203016002.0,2009.0,0.0,0.0,0.0,,,,,522203016.0,2.0,522203.0,52.0,2.0,2.0,3.0,16.0
125037,522203017001.0,2009.0,15.0,1.0,0.0,,,,,522203017.0,1.0,522203.0,52.0,2.0,2.0,3.0,17.0
125047,522203017002.0,2009.0,15.0,1.0,0.0,,,,,522203017.0,2.0,522203.0,52.0,2.0,2.0,3.0,17.0
125070,522203018001.0,2009.0,23.0,2.0,0.0,,,,,522203018.0,1.0,522203.0,52.0,2.0,2.0,3.0,18.0
125079,522203018002.0,2009.0,15.0,1.0,0.0,,,,,522203018.0,2.0,522203.0,52.0,2.0,2.0,3.0,18.0
125094,522203019001.0,2009.0,0.0,0.0,0.0,,,,,522203019.0,1.0,522203.0,52.0,2.0,2.0,3.0,19.0
125115,522203019032.0,2009.0,23.0,2.0,1.0,,0.0,,,522203019.0,32.0,522203.0,52.0,2.0,2.0,3.0,19.0
125125,522203020001.0,2009.0,22.0,2.0,0.0,,,,,522203020.0,1.0,522203.0,52.0,2.0,2.0,3.0,20.0
125176,522203101001.0,2009.0,23.0,2.0,0.0,,,,,522203101.0,1.0,522203.0,52.0,2.0,2.0,3.0,101.0
125181,522203101003.0,2009.0,15.0,1.0,1.0,,0.0,,,522203101.0,3.0,522203.0,52.0,2.0,2.0,3.0,101.0
125205,522204001005.0,2009.0,13.0,0.0,0.0,,,,,522204001.0,5.0,522204.0,52.0,2.0,2.0,4.0,1.0
125208,522204001006.0,2009.0,21.0,1.0,1.0,,0.0,,,522204001.0,6.0,522204.0,52.0,2.0,2.0,4.0,1.0
125209,522204001081.0,2009.0,11.0,0.0,1.0,,0.0,,,522204001.0,81.0,522204.0,52.0,2.0,2.0,4.0,1.0
125210,522204001101.0,2009.0,11.0,0.0,1.0,,0.0,,,522204001.0,101.0,522204.0,52.0,2.0,2.0,4.0,1.0
125233,522204003001.0,2009.0,0.0,0.0,0.0,,,,,522204003.0,1.0,522204.0,52.0,2.0,2.0,4.0,3.0
125240,522204003002.0,2009.0,13.0,0.0,1.0,,0.0,,,522204003.0,2.0,522204.0,52.0,2.0,2.0,4.0,3.0
125250,522204003003.0,2009.0,13.0,0.0,1.0,,0.0,,,522204003.0,3.0,522204.0,52.0,2.0,2.0,4.0,3.0
125254,522204003082.0,2009.0,11.0,0.0,1.0,,1.0,1.0,5.0,522204003.0,82.0,522204.0,52.0,2.0,2.0,4.0,3.0
125311,522204006001.0,2009.0,0.0,0.0,0.0,,,,,522204006.0,1.0,522204.0,52.0,2.0,2.0,4.0,6.0
125323,522204006062.0,2009.0,11.0,0.0,1.0,,0.0,,,522204006.0,62.0,522204.0,52.0,2.0,2.0,4.0,6.0
125340,522204007002.0,2009.0,0.0,0.0,0.0,,,,,522204007.0,2.0,522204.0,52.0,2.0,2.0,4.0,7.0
125387,522204009002.0,2009.0,0.0,0.0,0.0,,,,,522204009.0,2.0,522204.0,52.0,2.0,2.0,4.0,9.0
125418,522204010002.0,2009.0,0.0,0.0,0.0,,,,,522204010.0,2.0,522204.0,52.0,2.0,2.0,4.0,10.0
125430,522204010006.0,2009.0,0.0,0.0,0.0,,,,,522204010.0,6.0,522204.0,52.0,2.0,2.0,4.0,10.0
125451,522204011062.0,2009.0,14.0,0.0,1.0,,0.0,,,522204011.0,62.0,522204.0,52.0,2.0,2.0,4.0,11.0
125461,522204012001.0,2009.0,23.0,2.0,0.0,,,,,522204012.0,1.0,522204.0,52.0,2.0,2.0,4.0,12.0
125471,522204012002.0,2009.0,15.0,1.0,0.0,,,,,522204012.0,2.0,522204.0,52.0,2.0,2.0,4.0,12.0
125492,522204013001.0,2009.0,15.0,1.0,0.0,,,,,522204013.0,1.0,522204.0,52.0,2.0,2.0,4.0,13.0
125502,522204013002.0,2009.0,0.0,0.0,0.0,,,,,522204013.0,2.0,522204.0,52.0,2.0,2.0,4.0,13.0
125561,522204015001.0,2009.0,23.0,2.0,0.0,,,,,522204015.0,1.0,522204.0,52.0,2.0,2.0,4.0,15.0
125571,522204015002.0,2009.0,12.0,0.0,0.0,,,,,522204015.0,2.0,522204.0,52.0,2.0,2.0,4.0,15.0
125608,522204017001.0,2009.0,23.0,2.0,0.0,,,,,522204017.0,1.0,522204.0,52.0,2.0,2.0,4.0,17.0
125639,522204018001.0,2009.0,0.0,0.0,0.0,,,,,522204018.0,1.0,522204.0,52.0,2.0,2.0,4.0,18.0
125646,522204018002.0,2009.0,23.0,2.0,0.0,,,,,522204018.0,2.0,522204.0,52.0,2.0,2.0,4.0,18.0
125681,522204019001.0,2009.0,0.0,0.0,0.0,,,,,522204019.0,1.0,522204.0,52.0,2.0,2.0,4.0,19.0
125698,522204019122.0,2009.0,13.0,0.0,1.0,,0.0,,,522204019.0,122.0,522204.0,52.0,2.0,2.0,4.0,19.0
125699,522204019123.0,2009.0,0.0,0.0,0.0,,,,,522204019.0,123.0,522204.0,52.0,2.0,2.0,4.0,19.0
125706,522204020001.0,2009.0,15.0,1.0,0.0,,,,,522204020.0,1.0,522204.0,52.0,2.0,2.0,4.0,20.0
125715,522204020002.0,2009.0,0.0,0.0,0.0,,,,,522204020.0,2.0,522204.0,52.0,2.0,2.0,4.0,20.0
125736,522204041061.0,2009.0,15.0,1.0,1.0,,0.0,,,522204041.0,61.0,522204.0,52.0,2.0,2.0,4.0,41.0
125746,522204061001.0,2009.0,12.0,0.0,0.0,,,,,522204061.0,1.0,522204.0,52.0,2.0,2.0,4.0,61.0
125751,522204061081.0,2009.0,0.0,0.0,0.0,,,,,522204061.0,81.0,522204.0,52.0,2.0,2.0,4.0,61.0
125776,522204064001.0,2009.0,23.0,2.0,0.0,,,,,522204064.0,1.0,522204.0,52.0,2.0,2.0,4.0,64.0
125782,522204064002.0,2009.0,0.0,0.0,0.0,,,,,522204064.0,2.0,522204.0,52.0,2.0,2.0,4.0,64.0
125790,522204064004.0,2009.0,15.0,1.0,1.0,,0.0,,,522204064.0,4.0,522204.0,52.0,2.0,2.0,4.0,64.0
125795,522204064061.0,2009.0,14.0,0.0,1.0,,0.0,,,522204064.0,61.0,522204.0,52.0,2.0,2.0,4.0,64.0
125821,522204121003.0,2009.0,14.0,0.0,1.0,,0.0,,,522204121.0,3.0,522204.0,52.0,2.0,2.0,4.0,121.0
125853,522301001008.0,2009.0,16.0,1.0,0.0,,,,,522301001.0,8.0,522301.0,52.0,2.0,3.0,1.0,1.0
125857,522301001081.0,2009.0,26.0,3.0,0.0,,,,,522301001.0,81.0,522301.0,52.0,2.0,3.0,1.0,1.0
125859,522301001082.0,2009.0,12.0,0.0,1.0,,0.0,,,522301001.0,82.0,522301.0,52.0,2.0,3.0,1.0,1.0
125868,522301002001.0,2009.0,23.0,2.0,0.0,,,,,522301002.0,1.0,522301.0,52.0,2.0,3.0,1.0,2.0
125878,522301002002.0,2009.0,13.0,0.0,0.0,,,,,522301002.0,2.0,522301.0,52.0,2.0,3.0,1.0,2.0
125892,522301002004.0,2009.0,29.0,4.0,0.0,,,,,522301002.0,4.0,522301.0,52.0,2.0,3.0,1.0,2.0
125903,522301002061.0,2009.0,23.0,2.0,0.0,,,,,522301002.0,61.0,522301.0,52.0,2.0,3.0,1.0,2.0
125906,522301002081.0,2009.0,13.0,0.0,1.0,,0.0,,,522301002.0,81.0,522301.0,52.0,2.0,3.0,1.0,2.0
125934,522301004001.0,2009.0,15.0,1.0,0.0,,,,,522301004.0,1.0,522301.0,52.0,2.0,3.0,1.0,4.0
125952,522301004021.0,2009.0,23.0,2.0,0.0,,,,,522301004.0,21.0,522301.0,52.0,2.0,3.0,1.0,4.0
125953,522301004121.0,2009.0,15.0,1.0,0.0,,,,,522301004.0,121.0,522301.0,52.0,2.0,3.0,1.0,4.0
125968,522301005002.0,2009.0,0.0,0.0,0.0,,,,,522301005.0,2.0,522301.0,52.0,2.0,3.0,1.0,5.0
125996,522301006002.0,2009.0,0.0,0.0,0.0,,,,,522301006.0,2.0,522301.0,52.0,2.0,3.0,1.0,6.0
126005,522301006003.0,2009.0,26.0,3.0,0.0,,,,,522301006.0,3.0,522301.0,52.0,2.0,3.0,1.0,6.0
126018,522301006021.0,2009.0,26.0,3.0,0.0,,,,,522301006.0,21.0,522301.0,52.0,2.0,3.0,1.0,6.0
126024,522301006121.0,2009.0,21.0,1.0,1.0,,0.0,,,522301006.0,121.0,522301.0,52.0,2.0,3.0,1.0,6.0
126037,522301007003.0,2009.0,23.0,2.0,0.0,,,,,522301007.0,3.0,522301.0,52.0,2.0,3.0,1.0,7.0
126050,522301007005.0,2009.0,23.0,2.0,0.0,,,,,522301007.0,5.0,522301.0,52.0,2.0,3.0,1.0,7.0
126095,522301009002.0,2009.0,15.0,1.0,0.0,,,,,522301009.0,2.0,522301.0,52.0,2.0,3.0,1.0,9.0
126116,522301009061.0,2009.0,13.0,0.0,1.0,,0.0,,,522301009.0,61.0,522301.0,52.0,2.0,3.0,1.0,9.0
126119,522301009062.0,2009.0,14.0,0.0,1.0,,0.0,,,522301009.0,62.0,522301.0,52.0,2.0,3.0,1.0,9.0
126131,522301010002.0,2009.0,0.0,0.0,0.0,,,,,522301010.0,2.0,522301.0,52.0,2.0,3.0,1.0,10.0
126135,522301010042.0,2009.0,24.0,2.0,0.0,,,,,522301010.0,42.0,522301.0,52.0,2.0,3.0,1.0,10.0
126144,522301011001.0,2009.0,16.0,1.0,0.0,,,,,522301011.0,1.0,522301.0,52.0,2.0,3.0,1.0,11.0
126152,522301011002.0,2009.0,14.0,0.0,0.0,,,,,522301011.0,2.0,522301.0,52.0,2.0,3.0,1.0,11.0
126184,522301012001.0,2009.0,14.0,0.0,0.0,,,,,522301012.0,1.0,522301.0,52.0,2.0,3.0,1.0,12.0
126194,522301012002.0,2009.0,12.0,0.0,0.0,,,,,522301012.0,2.0,522301.0,52.0,2.0,3.0,1.0,12.0
126224,522301013002.0,2009.0,0.0,0.0,0.0,,,,,522301013.0,2.0,522301.0,52.0,2.0,3.0,1.0,13.0
126259,522301015003.0,2009.0,15.0,1.0,0.0,,,,,522301015.0,3.0,522301.0,52.0,2.0,3.0,1.0,15.0
126282,522301016001.0,2009.0,14.0,0.0,1.0,,0.0,,,522301016.0,1.0,522301.0,52.0,2.0,3.0,1.0,16.0
126292,522301016002.0,2009.0,15.0,1.0,0.0,,,,,522301016.0,2.0,522301.0,52.0,2.0,3.0,1.0,16.0
126308,522301017001.0,2009.0,15.0,1.0,0.0,,,,,522301017.0,1.0,522301.0,52.0,2.0,3.0,1.0,17.0
126316,522301017002.0,2009.0,15.0,1.0,0.0,,,,,522301017.0,2.0,522301.0,52.0,2.0,3.0,1.0,17.0
126339,522301018001.0,2009.0,23.0,2.0,0.0,,,,,522301018.0,1.0,522301.0,52.0,2.0,3.0,1.0,18.0
126349,522301018002.0,2009.0,23.0,2.0,0.0,,,,,522301018.0,2.0,522301.0,52.0,2.0,3.0,1.0,18.0
126357,522301018003.0,2009.0,23.0,2.0,0.0,,,,,522301018.0,3.0,522301.0,52.0,2.0,3.0,1.0,18.0
126365,522301018004.0,2009.0,23.0,2.0,0.0,,,,,522301018.0,4.0,522301.0,52.0,2.0,3.0,1.0,18.0
126368,522301018061.0,2009.0,16.0,1.0,1.0,,0.0,,,522301018.0,61.0,522301.0,52.0,2.0,3.0,1.0,18.0
126378,522301019001.0,2009.0,15.0,1.0,0.0,,,,,522301019.0,1.0,522301.0,52.0,2.0,3.0,1.0,19.0
126388,522301019002.0,2009.0,15.0,1.0,0.0,,,,,522301019.0,2.0,522301.0,52.0,2.0,3.0,1.0,19.0
126447,522301042001.0,2009.0,23.0,2.0,0.0,,,,,522301042.0,1.0,522301.0,52.0,2.0,3.0,1.0,42.0
126453,522301042002.0,2009.0,26.0,3.0,0.0,,,,,522301042.0,2.0,522301.0,52.0,2.0,3.0,1.0,42.0
126458,522301042003.0,2009.0,24.0,2.0,1.0,,0.0,,,522301042.0,3.0,522301.0,52.0,2.0,3.0,1.0,42.0
126462,522301042004.0,2009.0,23.0,2.0,1.0,,0.0,,,522301042.0,4.0,522301.0,52.0,2.0,3.0,1.0,42.0
126467,522301043001.0,2009.0,33.0,5.0,0.0,,,,,522301043.0,1.0,522301.0,52.0,2.0,3.0,1.0,43.0
126474,522301043002.0,2009.0,29.0,4.0,0.0,,,,,522301043.0,2.0,522301.0,52.0,2.0,3.0,1.0,43.0
126479,522301043003.0,2009.0,23.0,2.0,1.0,,0.0,,,522301043.0,3.0,522301.0,52.0,2.0,3.0,1.0,43.0
126483,522301101001.0,2009.0,23.0,2.0,0.0,,,,,522301101.0,1.0,522301.0,52.0,2.0,3.0,1.0,101.0
126487,522301101002.0,2009.0,16.0,1.0,0.0,,,,,522301101.0,2.0,522301.0,52.0,2.0,3.0,1.0,101.0
126491,522301101004.0,2009.0,23.0,2.0,0.0,,,,,522301101.0,4.0,522301.0,52.0,2.0,3.0,1.0,101.0
126494,522301101005.0,2009.0,23.0,2.0,1.0,,0.0,,,522301101.0,5.0,522301.0,52.0,2.0,3.0,1.0,101.0
126503,522301102001.0,2009.0,26.0,3.0,0.0,,,,,522301102.0,1.0,522301.0,52.0,2.0,3.0,1.0,102.0
126507,522301102002.0,2009.0,32.0,3.0,0.0,,,,,522301102.0,2.0,522301.0,52.0,2.0,3.0,1.0,102.0
126510,522301102003.0,2009.0,11.0,0.0,1.0,,0.0,,,522301102.0,3.0,522301.0,52.0,2.0,3.0,1.0,102.0
126515,522301103001.0,2009.0,23.0,2.0,0.0,,,,,522301103.0,1.0,522301.0,52.0,2.0,3.0,1.0,103.0
126520,522301103002.0,2009.0,29.0,4.0,0.0,,,,,522301103.0,2.0,522301.0,52.0,2.0,3.0,1.0,103.0
126524,522301103003.0,2009.0,21.0,1.0,1.0,,0.0,,,522301103.0,3.0,522301.0,52.0,2.0,3.0,1.0,103.0
126535,522302001002.0,2009.0,0.0,0.0,0.0,,,,,522302001.0,2.0,522302.0,52.0,2.0,3.0,2.0,1.0
126552,522302001032.0,2009.0,21.0,1.0,0.0,,,,,522302001.0,32.0,522302.0,52.0,2.0,3.0,2.0,1.0
126557,522302001081.0,2009.0,13.0,0.0,0.0,,,,,522302001.0,81.0,522302.0,52.0,2.0,3.0,2.0,1.0
126565,522302002001.0,2009.0,0.0,0.0,0.0,,,,,522302002.0,1.0,522302.0,52.0,2.0,3.0,2.0,2.0
126574,522302002002.0,2009.0,0.0,0.0,0.0,,,,,522302002.0,2.0,522302.0,52.0,2.0,3.0,2.0,2.0
126587,522302002101.0,2009.0,15.0,1.0,1.0,,0.0,,,522302002.0,101.0,522302.0,52.0,2.0,3.0,2.0,2.0
126604,522302003003.0,2009.0,0.0,0.0,0.0,,,,,522302003.0,3.0,522302.0,52.0,2.0,3.0,2.0,3.0
126638,522302004002.0,2009.0,0.0,0.0,0.0,,,,,522302004.0,2.0,522302.0,52.0,2.0,3.0,2.0,4.0
126652,522302004007.0,2009.0,23.0,2.0,0.0,,,,,522302004.0,7.0,522302.0,52.0,2.0,3.0,2.0,4.0
126668,522302005001.0,2009.0,12.0,0.0,0.0,,,,,522302005.0,1.0,522302.0,52.0,2.0,3.0,2.0,5.0
126678,522302005002.0,2009.0,0.0,0.0,0.0,,,,,522302005.0,2.0,522302.0,52.0,2.0,3.0,2.0,5.0
126706,522302006081.0,2009.0,26.0,3.0,0.0,,,,,522302006.0,81.0,522302.0,52.0,2.0,3.0,2.0,6.0
126708,522302006082.0,2009.0,11.0,0.0,1.0,,0.0,,,522302006.0,82.0,522302.0,52.0,2.0,3.0,2.0,6.0
126715,522302007001.0,2009.0,23.0,2.0,0.0,,,,,522302007.0,1.0,522302.0,52.0,2.0,3.0,2.0,7.0
126721,522302007002.0,2009.0,13.0,0.0,0.0,,,,,522302007.0,2.0,522302.0,52.0,2.0,3.0,2.0,7.0
126744,522302008001.0,2009.0,14.0,0.0,0.0,,,,,522302008.0,1.0,522302.0,52.0,2.0,3.0,2.0,8.0
126754,522302008002.0,2009.0,0.0,0.0,0.0,,,,,522302008.0,2.0,522302.0,52.0,2.0,3.0,2.0,8.0
126763,522302008004.0,2009.0,23.0,2.0,0.0,,,,,522302008.0,4.0,522302.0,52.0,2.0,3.0,2.0,8.0
126767,522302008005.0,2009.0,21.0,1.0,1.0,,0.0,,,522302008.0,5.0,522302.0,52.0,2.0,3.0,2.0,8.0
126770,522302008061.0,2009.0,16.0,1.0,1.0,,0.0,,,522302008.0,61.0,522302.0,52.0,2.0,3.0,2.0,8.0
126772,522302008062.0,2009.0,15.0,1.0,1.0,,0.0,,,522302008.0,62.0,522302.0,52.0,2.0,3.0,2.0,8.0
126778,522302009001.0,2009.0,22.0,2.0,0.0,,,,,522302009.0,1.0,522302.0,52.0,2.0,3.0,2.0,9.0
126806,522302010001.0,2009.0,14.0,0.0,0.0,,,,,522302010.0,1.0,522302.0,52.0,2.0,3.0,2.0,10.0
126814,522302010002.0,2009.0,0.0,0.0,0.0,,,,,522302010.0,2.0,522302.0,52.0,2.0,3.0,2.0,10.0
126833,522302011001.0,2009.0,0.0,0.0,0.0,,,,,522302011.0,1.0,522302.0,52.0,2.0,3.0,2.0,11.0
126842,522302011002.0,2009.0,16.0,1.0,0.0,,,,,522302011.0,2.0,522302.0,52.0,2.0,3.0,2.0,11.0
126858,522302012001.0,2009.0,0.0,0.0,0.0,,,,,522302012.0,1.0,522302.0,52.0,2.0,3.0,2.0,12.0
126866,522302012002.0,2009.0,0.0,0.0,0.0,,,,,522302012.0,2.0,522302.0,52.0,2.0,3.0,2.0,12.0
126871,522302012003.0,2009.0,23.0,2.0,0.0,,,,,522302012.0,3.0,522302.0,52.0,2.0,3.0,2.0,12.0
126881,522302012121.0,2009.0,15.0,1.0,0.0,,,,,522302012.0,121.0,522302.0,52.0,2.0,3.0,2.0,12.0
126883,522302012122.0,2009.0,15.0,1.0,1.0,,0.0,,,522302012.0,122.0,522302.0,52.0,2.0,3.0,2.0,12.0
126892,522302013001.0,2009.0,15.0,1.0,0.0,,,,,522302013.0,1.0,522302.0,52.0,2.0,3.0,2.0,13.0
126902,522302013002.0,2009.0,0.0,0.0,0.0,,,,,522302013.0,2.0,522302.0,52.0,2.0,3.0,2.0,13.0
126909,522302013003.0,2009.0,21.0,1.0,0.0,,,,,522302013.0,3.0,522302.0,52.0,2.0,3.0,2.0,13.0
126921,522302013101.0,2009.0,23.0,2.0,0.0,,,,,522302013.0,101.0,522302.0,52.0,2.0,3.0,2.0,13.0
126938,522302014003.0,2009.0,23.0,2.0,0.0,,,,,522302014.0,3.0,522302.0,52.0,2.0,3.0,2.0,14.0
126959,522302014021.0,2009.0,23.0,2.0,0.0,,,,,522302014.0,21.0,522302.0,52.0,2.0,3.0,2.0,14.0
126966,522302014023.0,2009.0,22.0,2.0,0.0,,,,,522302014.0,23.0,522302.0,52.0,2.0,3.0,2.0,14.0
126974,522302015001.0,2009.0,13.0,0.0,0.0,,,,,522302015.0,1.0,522302.0,52.0,2.0,3.0,2.0,15.0
126983,522302015002.0,2009.0,0.0,0.0,0.0,,,,,522302015.0,2.0,522302.0,52.0,2.0,3.0,2.0,15.0
127006,522302016001.0,2009.0,15.0,1.0,0.0,,,,,522302016.0,1.0,522302.0,52.0,2.0,3.0,2.0,16.0
127020,522302016003.0,2009.0,0.0,0.0,0.0,,,,,522302016.0,3.0,522302.0,52.0,2.0,3.0,2.0,16.0
127040,522302017001.0,2009.0,11.0,0.0,0.0,,,,,522302017.0,1.0,522302.0,52.0,2.0,3.0,2.0,17.0
127050,522302017002.0,2009.0,0.0,0.0,0.0,,,,,522302017.0,2.0,522302.0,52.0,2.0,3.0,2.0,17.0
127075,522302018001.0,2009.0,0.0,0.0,0.0,,,,,522302018.0,1.0,522302.0,52.0,2.0,3.0,2.0,18.0
127084,522302018002.0,2009.0,0.0,0.0,0.0,,,,,522302018.0,2.0,522302.0,52.0,2.0,3.0,2.0,18.0
127113,522302019001.0,2009.0,14.0,0.0,0.0,,,,,522302019.0,1.0,522302.0,52.0,2.0,3.0,2.0,19.0
127121,522302019002.0,2009.0,0.0,0.0,0.0,,,,,522302019.0,2.0,522302.0,52.0,2.0,3.0,2.0,19.0
127139,522302020001.0,2009.0,13.0,0.0,0.0,,,,,522302020.0,1.0,522302.0,52.0,2.0,3.0,2.0,20.0
127149,522302020002.0,2009.0,0.0,0.0,0.0,,,,,522302020.0,2.0,522302.0,52.0,2.0,3.0,2.0,20.0
127176,522302031002.0,2009.0,15.0,1.0,0.0,,,,,522302031.0,2.0,522302.0,52.0,2.0,3.0,2.0,31.0
127199,522302032002.0,2009.0,15.0,1.0,0.0,,,,,522302032.0,2.0,522302.0,52.0,2.0,3.0,2.0,32.0
127210,522302041001.0,2009.0,15.0,1.0,0.0,,,,,522302041.0,1.0,522302.0,52.0,2.0,3.0,2.0,41.0
127215,522302041002.0,2009.0,0.0,0.0,0.0,,,,,522302041.0,2.0,522302.0,52.0,2.0,3.0,2.0,41.0
127222,522302041004.0,2009.0,23.0,2.0,0.0,,,,,522302041.0,4.0,522302.0,52.0,2.0,3.0,2.0,41.0
127226,522302042001.0,2009.0,21.0,1.0,0.0,,,,,522302042.0,1.0,522302.0,52.0,2.0,3.0,2.0,42.0
127232,522302042003.0,2009.0,22.0,2.0,1.0,,0.0,,,522302042.0,3.0,522302.0,52.0,2.0,3.0,2.0,42.0
127235,522302042004.0,2009.0,21.0,1.0,1.0,,0.0,,,522302042.0,4.0,522302.0,52.0,2.0,3.0,2.0,42.0
127238,522302042061.0,2009.0,14.0,0.0,1.0,,0.0,,,522302042.0,61.0,522302.0,52.0,2.0,3.0,2.0,42.0
127242,522302043001.0,2009.0,14.0,0.0,0.0,,,,,522302043.0,1.0,522302.0,52.0,2.0,3.0,2.0,43.0
127247,522302043003.0,2009.0,21.0,1.0,1.0,,0.0,,,522302043.0,3.0,522302.0,52.0,2.0,3.0,2.0,43.0
127253,522302044001.0,2009.0,26.0,3.0,0.0,,,,,522302044.0,1.0,522302.0,52.0,2.0,3.0,2.0,44.0
127258,522302044002.0,2009.0,15.0,1.0,0.0,,,,,522302044.0,2.0,522302.0,52.0,2.0,3.0,2.0,44.0
127264,522302121002.0,2009.0,23.0,2.0,0.0,,,,,522302121.0,2.0,522302.0,52.0,2.0,3.0,2.0,121.0
127271,522302122002.0,2009.0,0.0,0.0,0.0,,,,,522302122.0,2.0,522302.0,52.0,2.0,3.0,2.0,122.0
127277,522302123001.0,2009.0,23.0,2.0,0.0,,,,,522302123.0,1.0,522302.0,52.0,2.0,3.0,2.0,123.0
127281,522302123002.0,2009.0,15.0,1.0,0.0,,,,,522302123.0,2.0,522302.0,52.0,2.0,3.0,2.0,123.0
127294,522302124002.0,2009.0,23.0,2.0,0.0,,,,,522302124.0,2.0,522302.0,52.0,2.0,3.0,2.0,124.0
127313,522303001001.0,2009.0,14.0,0.0,0.0,,,,,522303001.0,1.0,522303.0,52.0,2.0,3.0,3.0,1.0
127323,522303001002.0,2009.0,0.0,0.0,0.0,,,,,522303001.0,2.0,522303.0,52.0,2.0,3.0,3.0,1.0
127333,522303001004.0,2009.0,23.0,2.0,0.0,,,,,522303001.0,4.0,522303.0,52.0,2.0,3.0,3.0,1.0
