,e1,e2,e11c,e11d,e14a,e16a,e12,wave,e11e,e11a,e11b,e2b,e12_cln,e14a_cln,e16a_cln,hhid,commid,t1,t2,t3,t4,t5,e16a1
8593,,,,8.0,8000.0,700.0,1600.0,2009.0,,,,1.0,,,,412403014.0,412403.0,41.0,2.0,4.0,3.0,14.0,
8601,,,,10.0,10000.0,1000.0,4000.0,2009.0,,,,1.0,,,,412403015.0,412403.0,41.0,2.0,4.0,3.0,15.0,
8610,,,,16.0,10000.0,500.0,4000.0,2009.0,,,,1.0,,,,412403016.0,412403.0,41.0,2.0,4.0,3.0,16.0,
8618,,,,12.0,10000.0,5000.0,4000.0,2009.0,,,,1.0,,,,412403017.0,412403.0,41.0,2.0,4.0,3.0,17.0,
8626,,,,10.0,8000.0,800.0,2000.0,2009.0,,,,1.0,,,,412403018.0,412403.0,41.0,2.0,4.0,3.0,18.0,
8635,,,,13.0,15000.0,5000.0,3000.0,2009.0,,,,1.0,,,,412403019.0,412403.0,41.0,2.0,4.0,3.0,19.0,
8643,,,,12.0,11000.0,5000.0,2800.0,2009.0,,,,1.0,,,,412403020.0,412403.0,41.0,2.0,4.0,3.0,20.0,
8648,,,,10.0,6000.0,3000.0,1000.0,2009.0,,,,1.0,,,,412403041.0,412403.0,41.0,2.0,4.0,3.0,41.0,
8650,,,,8.0,9000.0,400.0,1000.0,2009.0,,,,1.0,,,,412403121.0,412403.0,41.0,2.0,4.0,3.0,121.0,
8657,,,,11.0,10000.0,1000.0,3000.0,2009.0,,,,1.0,,,,412404001.0,412404.0,41.0,2.0,4.0,4.0,1.0,
8665,,,,3.0,2000.0,800.0,1200.0,2009.0,,,,1.0,,,,412404002.0,412404.0,41.0,2.0,4.0,4.0,2.0,
8674,,,,9.0,10000.0,1100.0,3000.0,2009.0,,,,1.0,,,,412404003.0,412404.0,41.0,2.0,4.0,4.0,3.0,
8687,,,,7.0,5000.0,480.0,1300.0,2009.0,,,,1.0,,,,412404005.0,412404.0,41.0,2.0,4.0,4.0,5.0,
8695,,,,9.0,10000.0,1000.0,3000.0,2009.0,,,,1.0,,,,412404006.0,412404.0,41.0,2.0,4.0,4.0,6.0,
8705,,,,7.0,4000.0,3000.0,2000.0,2009.0,,,,1.0,,,,412404008.0,412404.0,41.0,2.0,4.0,4.0,8.0,
8714,,,,8.0,10000.0,1000.0,5000.0,2009.0,,,,1.0,,,,412404009.0,412404.0,41.0,2.0,4.0,4.0,9.0,
8728,,,,6.0,2000.0,500.0,900.0,2009.0,,,,1.0,,,,412404011.0,412404.0,41.0,2.0,4.0,4.0,11.0,
8736,,,,7.0,5000.0,2000.0,1500.0,2009.0,,,,1.0,,,,412404012.0,412404.0,41.0,2.0,4.0,4.0,12.0,
8742,,,,60.0,5000.0,-9999.0,2500.0,2009.0,,,,1.0,,,,412404013.0,412404.0,41.0,2.0,4.0,4.0,13.0,
8748,,,,2.0,2000.0,400.0,300.0,2009.0,,,,1.0,,,,412404014.0,412404.0,41.0,2.0,4.0,4.0,14.0,
8757,,,,4.0,3000.0,1500.0,500.0,2009.0,,,,1.0,,,,412404015.0,412404.0,41.0,2.0,4.0,4.0,15.0,
8766,,,,6.0,5000.0,2000.0,3000.0,2009.0,,,,1.0,,,,412404016.0,412404.0,41.0,2.0,4.0,4.0,16.0,
8775,,,,5.0,3800.0,1300.0,2100.0,2009.0,,,,1.0,,,,412404017.0,412404.0,41.0,2.0,4.0,4.0,17.0,
8791,,,,6.0,5000.0,2300.0,3200.0,2009.0,,,,1.0,,,,412404019.0,412404.0,41.0,2.0,4.0,4.0,19.0,
8800,,,,6.0,5000.0,1000.0,2600.0,2009.0,,,,1.0,,,,412404031.0,412404.0,41.0,2.0,4.0,4.0,31.0,
8808,,,,5.0,4500.0,800.0,2000.0,2009.0,,,,1.0,,,,412404032.0,412404.0,41.0,2.0,4.0,4.0,32.0,
8816,,,,3.0,1700.0,1300.0,2100.0,2009.0,,,,1.0,,,,412404033.0,412404.0,41.0,2.0,4.0,4.0,33.0,
8824,,,,5.0,8000.0,1500.0,3000.0,2009.0,,,,1.0,,,,412404034.0,412404.0,41.0,2.0,4.0,4.0,34.0,
8829,,,,4.0,2000.0,1000.0,500.0,2009.0,,,,1.0,,,,412404041.0,412404.0,41.0,2.0,4.0,4.0,41.0,
8838,,,,4.0,3000.0,1500.0,800.0,2009.0,,,,1.0,,,,412404101.0,412404.0,41.0,2.0,4.0,4.0,101.0,
8846,,,,8.0,12000.0,4000.0,400.0,2009.0,,,,1.0,,,,421103001.0,421103.0,42.0,1.0,1.0,3.0,1.0,
8853,,,,3.0,4000.0,2000.0,380.0,2009.0,,,,1.0,,,,421103002.0,421103.0,42.0,1.0,1.0,3.0,2.0,
8860,,,,2.0,4000.0,2000.0,1000.0,2009.0,,,,1.0,,,,421103003.0,421103.0,42.0,1.0,1.0,3.0,3.0,
8869,,,,8.0,10000.0,3000.0,5000.0,2009.0,,,,1.0,,,,421103005.0,421103.0,42.0,1.0,1.0,3.0,5.0,
8878,,,,1.0,1500.0,500.0,200.0,2009.0,,,,1.0,,,,421103006.0,421103.0,42.0,1.0,1.0,3.0,6.0,
8887,,,,6.0,6000.0,8000.0,2000.0,2009.0,,,,1.0,,,,421103007.0,421103.0,42.0,1.0,1.0,3.0,7.0,
8900,,,,4.0,2000.0,3000.0,1500.0,2009.0,,,,1.0,,,,421103010.0,421103.0,42.0,1.0,1.0,3.0,10.0,
8908,,,,5.0,2000.0,1000.0,500.0,2009.0,,,,1.0,,,,421103011.0,421103.0,42.0,1.0,1.0,3.0,11.0,
8912,,,,,750.0,550.0,100.0,2009.0,,,,1.0,,,,421103012.0,421103.0,42.0,1.0,1.0,3.0,12.0,
8920,,,,4.0,4000.0,2500.0,1000.0,2009.0,,,,1.0,,,,421103013.0,421103.0,42.0,1.0,1.0,3.0,13.0,
8930,,,,2.0,1000.0,1500.0,500.0,2009.0,,,,1.0,,,,421103015.0,421103.0,42.0,1.0,1.0,3.0,15.0,
8939,,,,5.0,5500.0,3000.0,2000.0,2009.0,,,,1.0,,,,421103016.0,421103.0,42.0,1.0,1.0,3.0,16.0,
8948,,,,3.0,2000.0,2000.0,1400.0,2009.0,,,,1.0,,,,421103017.0,421103.0,42.0,1.0,1.0,3.0,17.0,
8957,,,,3.0,2000.0,2000.0,1100.0,2009.0,,,,1.0,,,,421103018.0,421103.0,42.0,1.0,1.0,3.0,18.0,
8966,,,,3.0,-9999.0,-9999.0,-999.0,2009.0,,,,1.0,,,,421103019.0,421103.0,42.0,1.0,1.0,3.0,19.0,
8979,,,,2.0,3000.0,1000.0,1500.0,2009.0,,,,1.0,,,,421103041.0,421103.0,42.0,1.0,1.0,3.0,41.0,
8984,,,,2.0,2000.0,1500.0,800.0,2009.0,,,,1.0,,,,421103042.0,421103.0,42.0,1.0,1.0,3.0,42.0,
9053,,,,-99.0,,,,2009.0,,,,1.0,,,,421203015.0,421203.0,42.0,1.0,2.0,3.0,15.0,
9057,,,,,,51.0,100.0,2009.0,,,,1.0,,,,421203019.0,421203.0,42.0,1.0,2.0,3.0,19.0,
9070,,,,,,700.0,100.0,2009.0,,,,1.0,,,,421204007.0,421204.0,42.0,1.0,2.0,4.0,7.0,
9085,,,,,,90.0,700.0,2009.0,,,,1.0,,,,421204121.0,421204.0,42.0,1.0,2.0,4.0,121.0,
9097,,,,4.0,20000.0,1800.0,5000.0,2009.0,,,,1.0,,,,422102004.0,422102.0,42.0,2.0,1.0,2.0,4.0,
9100,,,,10.0,30000.0,2300.0,9300.0,2009.0,,,,1.0,,,,422102005.0,422102.0,42.0,2.0,1.0,2.0,5.0,
9109,,,,6.0,25000.0,3600.0,1060.0,2009.0,,,,1.0,,,,422102008.0,422102.0,42.0,2.0,1.0,2.0,8.0,
9113,,,,4.0,16000.0,-9999.0,,2009.0,,,,1.0,,,,422102009.0,422102.0,42.0,2.0,1.0,2.0,9.0,
9130,,,,5.0,20000.0,10000.0,8000.0,2009.0,,,,1.0,,,,422102014.0,422102.0,42.0,2.0,1.0,2.0,14.0,
9163,,,,13.0,15000.0,1800.0,8000.0,2009.0,,,,1.0,,,,422104001.0,422104.0,42.0,2.0,1.0,4.0,1.0,
9171,,,,12.0,15000.0,800.0,2000.0,2009.0,,,,1.0,,,,422104002.0,422104.0,42.0,2.0,1.0,4.0,2.0,
9179,,,,11.0,20000.0,,5000.0,2009.0,,,,1.0,,,,422104003.0,422104.0,42.0,2.0,1.0,4.0,3.0,
9193,,,,20.0,30000.0,1000.0,1500.0,2009.0,,,,1.0,,,,422104005.0,422104.0,42.0,2.0,1.0,4.0,5.0,
9202,,,,20.0,20000.0,2000.0,7000.0,2009.0,,,,1.0,,,,422104006.0,422104.0,42.0,2.0,1.0,4.0,6.0,
9209,,,,4.0,3000.0,2000.0,1800.0,2009.0,,,,1.0,,,,422104007.0,422104.0,42.0,2.0,1.0,4.0,7.0,
9223,,,,8.0,10000.0,4000.0,4000.0,2009.0,,,,1.0,,,,422104010.0,422104.0,42.0,2.0,1.0,4.0,10.0,
9230,,,,8.0,7000.0,2000.0,2000.0,2009.0,,,,1.0,,,,422104011.0,422104.0,42.0,2.0,1.0,4.0,11.0,
9236,,,,1.0,0.0,1600.0,600.0,2009.0,,,,1.0,,,,422104012.0,422104.0,42.0,2.0,1.0,4.0,12.0,
9247,,,,11.0,15000.0,5000.0,4000.0,2009.0,,,,1.0,,,,422104014.0,422104.0,42.0,2.0,1.0,4.0,14.0,
9255,,,,1.0,0.0,2500.0,600.0,2009.0,,,,1.0,,,,422104016.0,422104.0,42.0,2.0,1.0,4.0,16.0,
9262,,,,18.0,25000.0,2000.0,7000.0,2009.0,,,,1.0,,,,422104017.0,422104.0,42.0,2.0,1.0,4.0,17.0,
9271,,,,12.0,31000.0,800.0,9000.0,2009.0,,,,1.0,,,,422104018.0,422104.0,42.0,2.0,1.0,4.0,18.0,
9278,,,,10.0,10000.0,3000.0,5000.0,2009.0,,,,1.0,,,,422104019.0,422104.0,42.0,2.0,1.0,4.0,19.0,
9286,,,,7.0,7000.0,5000.0,2200.0,2009.0,,,,1.0,,,,422104020.0,422104.0,42.0,2.0,1.0,4.0,20.0,
9291,,,,12.0,24000.0,1000.0,6000.0,2009.0,,,,1.0,,,,422104061.0,422104.0,42.0,2.0,1.0,4.0,61.0,
9295,,,,12.0,18000.0,1600.0,9999.0,2009.0,,,,1.0,,,,422104081.0,422104.0,42.0,2.0,1.0,4.0,81.0,
9318,,,,45.0,86000.0,2000.0,5000.0,2009.0,,,,1.0,,,,422202004.0,422202.0,42.0,2.0,2.0,2.0,4.0,
9327,,,,3.0,1000.0,5000.0,1000.0,2009.0,,,,1.0,,,,422202005.0,422202.0,42.0,2.0,2.0,2.0,5.0,
9336,,,,2.0,1500.0,1400.0,1500.0,2009.0,,,,1.0,,,,422202006.0,422202.0,42.0,2.0,2.0,2.0,6.0,
9345,,,,2.0,3000.0,1800.0,800.0,2009.0,,,,1.0,,,,422202007.0,422202.0,42.0,2.0,2.0,2.0,7.0,
9353,,,,6.0,8000.0,1500.0,2500.0,2009.0,,,,1.0,,,,422202008.0,422202.0,42.0,2.0,2.0,2.0,8.0,
9366,,,,2.0,1500.0,1100.0,800.0,2009.0,,,,1.0,,,,422202010.0,422202.0,42.0,2.0,2.0,2.0,10.0,
9375,,,,5.0,12000.0,2000.0,600.0,2009.0,,,,1.0,,,,422202011.0,422202.0,42.0,2.0,2.0,2.0,11.0,
9402,,,,4.0,12000.0,3000.0,900.0,2009.0,,,,1.0,,,,422202016.0,422202.0,42.0,2.0,2.0,2.0,16.0,
9407,,,,3.0,3000.0,1500.0,1000.0,2009.0,,,,1.0,,,,422202017.0,422202.0,42.0,2.0,2.0,2.0,17.0,
9416,,,,1.0,2000.0,2360.0,800.0,2009.0,,,,1.0,,,,422202018.0,422202.0,42.0,2.0,2.0,2.0,18.0,
9427,,,,4.0,6000.0,700.0,1900.0,2009.0,,,,1.0,,,,422202020.0,422202.0,42.0,2.0,2.0,2.0,20.0,
9433,,,,2.0,2000.0,2000.0,500.0,2009.0,,,,1.0,,,,422202121.0,422202.0,42.0,2.0,2.0,2.0,121.0,
9443,,,,8.0,6500.0,1600.0,2000.0,2009.0,,,,1.0,,,,422203002.0,422203.0,42.0,2.0,2.0,3.0,2.0,
9451,,,,5.0,5000.0,1500.0,2500.0,2009.0,,,,1.0,,,,422203003.0,422203.0,42.0,2.0,2.0,3.0,3.0,
9465,,,,12.0,12000.0,1450.0,500.0,2009.0,,,,1.0,,,,422203005.0,422203.0,42.0,2.0,2.0,3.0,5.0,
9474,,,,4.0,2000.0,3000.0,1500.0,2009.0,,,,1.0,,,,422203006.0,422203.0,42.0,2.0,2.0,3.0,6.0,
9483,,,,9.0,8500.0,2000.0,3200.0,2009.0,,,,1.0,,,,422203007.0,422203.0,42.0,2.0,2.0,3.0,7.0,
9492,,,,8.0,8380.0,1600.0,4400.0,2009.0,,,,1.0,,,,422203008.0,422203.0,42.0,2.0,2.0,3.0,8.0,
9498,,,,6.0,10000.0,3000.0,2500.0,2009.0,,,,1.0,,,,422203009.0,422203.0,42.0,2.0,2.0,3.0,9.0,
9505,,,,7.0,6000.0,2000.0,2500.0,2009.0,,,,1.0,,,,422203010.0,422203.0,42.0,2.0,2.0,3.0,10.0,
9540,,,,2.0,2000.0,500.0,500.0,2009.0,,,,1.0,,,,422203018.0,422203.0,42.0,2.0,2.0,3.0,18.0,
9548,,,,4.0,2000.0,1200.0,900.0,2009.0,,,,1.0,,,,422203019.0,422203.0,42.0,2.0,2.0,3.0,19.0,
9556,,,,3.0,4200.0,1200.0,1300.0,2009.0,,,,1.0,,,,422203020.0,422203.0,42.0,2.0,2.0,3.0,20.0,
9562,,,,8.0,7500.0,500.0,2200.0,2009.0,,,,1.0,,,,422203021.0,422203.0,42.0,2.0,2.0,3.0,21.0,
9568,,,,2.0,500.0,1000.0,200.0,2009.0,,,,1.0,,,,422203041.0,422203.0,42.0,2.0,2.0,3.0,41.0,
9574,,,,9.0,15300.0,2400.0,4400.0,2009.0,,,,1.0,,,,422203042.0,422203.0,42.0,2.0,2.0,3.0,42.0,
9581,,,,5.0,6100.0,800.0,2200.0,2009.0,,,,1.0,,,,422203101.0,422203.0,42.0,2.0,2.0,3.0,101.0,
9583,,,,7.0,13600.0,2400.0,3200.0,2009.0,,,,1.0,,,,422203102.0,422203.0,42.0,2.0,2.0,3.0,102.0,
9587,,,,6.0,8600.0,2000.0,3600.0,2009.0,,,,1.0,,,,422203103.0,422203.0,42.0,2.0,2.0,3.0,103.0,
9589,,,,15.0,16000.0,1200.0,4000.0,2009.0,,,,1.0,,,,422203121.0,422203.0,42.0,2.0,2.0,3.0,121.0,
9599,,,,10.0,11000.0,1200.0,4000.0,2009.0,,,,1.0,,,,422204001.0,422204.0,42.0,2.0,2.0,4.0,1.0,
9609,,,,8.0,15000.0,2000.0,6500.0,2009.0,,,,1.0,,,,422204004.0,422204.0,42.0,2.0,2.0,4.0,4.0,
9618,,,,15.0,26000.0,3000.0,7000.0,2009.0,,,,1.0,,,,422204005.0,422204.0,42.0,2.0,2.0,4.0,5.0,
9639,,,,10.0,10800.0,900.0,4900.0,2009.0,,,,1.0,,,,422204010.0,422204.0,42.0,2.0,2.0,4.0,10.0,
9654,,,,5.0,9000.0,1600.0,1420.0,2009.0,,,,1.0,,,,422204012.0,422204.0,42.0,2.0,2.0,4.0,12.0,
9663,,,,7.0,8400.0,2000.0,3200.0,2009.0,,,,1.0,,,,422204014.0,422204.0,42.0,2.0,2.0,4.0,14.0,
9685,,,,6.0,14000.0,4000.0,3000.0,2009.0,,,,1.0,,,,422204019.0,422204.0,42.0,2.0,2.0,4.0,19.0,
9692,,,,2.0,3000.0,1200.0,700.0,2009.0,,,,1.0,,,,422204020.0,422204.0,42.0,2.0,2.0,4.0,20.0,
9699,,,,15.0,20000.0,2000.0,7000.0,2009.0,,,,1.0,,,,422204041.0,422204.0,42.0,2.0,2.0,4.0,41.0,
9708,,,,1.0,800.0,400.0,200.0,2009.0,,,,1.0,,,,422204044.0,422204.0,42.0,2.0,2.0,4.0,44.0,
9713,,,,4.0,4000.0,500.0,300.0,2009.0,,,,1.0,,,,422204045.0,422204.0,42.0,2.0,2.0,4.0,45.0,
9720,,,,10.0,11000.0,1000.0,3100.0,2009.0,,,,1.0,,,,422204046.0,422204.0,42.0,2.0,2.0,4.0,46.0,
9726,,,,4.0,5500.0,550.0,2500.0,2009.0,,,,1.0,,,,422204047.0,422204.0,42.0,2.0,2.0,4.0,47.0,
9731,,,,120.0,12000.0,500.0,5000.0,2009.0,,,,1.0,,,,422204062.0,422204.0,42.0,2.0,2.0,4.0,62.0,
9732,,,,10.0,10000.0,500.0,2000.0,2009.0,,,,1.0,,,,422204121.0,422204.0,42.0,2.0,2.0,4.0,121.0,
9733,,,,24.0,40000.0,3000.0,9800.0,2009.0,,,,1.0,,,,422204122.0,422204.0,42.0,2.0,2.0,4.0,122.0,
9735,,,,12.0,15000.0,25000.0,4500.0,2009.0,,,,1.0,,,,422204123.0,422204.0,42.0,2.0,2.0,4.0,123.0,
9760,,,,3.0,0.0,1500.0,600.0,2009.0,,,,1.0,,,,422302005.0,422302.0,42.0,2.0,3.0,2.0,5.0,
9786,,,,2.0,0.0,1800.0,600.0,2009.0,,,,1.0,,,,422302012.0,422302.0,42.0,2.0,3.0,2.0,12.0,
9802,,,,3.0,1500.0,900.0,1200.0,2009.0,,,,1.0,,,,422302016.0,422302.0,42.0,2.0,3.0,2.0,16.0,
9811,,,,2.0,0.0,1400.0,1000.0,2009.0,,,,1.0,,,,422302018.0,422302.0,42.0,2.0,3.0,2.0,18.0,
9817,,,,10.0,7000.0,2000.0,1000.0,2009.0,,,,1.0,,,,422302019.0,422302.0,42.0,2.0,3.0,2.0,19.0,
9826,,,,1.0,0.0,1000.0,200.0,2009.0,,,,1.0,,,,422302061.0,422302.0,42.0,2.0,3.0,2.0,61.0,
9832,,,,5.0,3000.0,1000.0,2000.0,2009.0,,,,1.0,,,,422302082.0,422302.0,42.0,2.0,3.0,2.0,82.0,
9846,,,,5.0,7000.0,3000.0,2000.0,2009.0,,,,1.0,,,,422303001.0,422303.0,42.0,2.0,3.0,3.0,1.0,
9856,,,,2.0,6000.0,3000.0,1000.0,2009.0,,,,1.0,,,,422303003.0,422303.0,42.0,2.0,3.0,3.0,3.0,
9867,,,,4.0,6000.0,2000.0,2000.0,2009.0,,,,1.0,,,,422303005.0,422303.0,42.0,2.0,3.0,3.0,5.0,
9874,,,,1.0,,1500.0,500.0,2009.0,,,,1.0,,,,422303006.0,422303.0,42.0,2.0,3.0,3.0,6.0,
9882,,,,2.0,,2000.0,400.0,2009.0,,,,1.0,,,,422303007.0,422303.0,42.0,2.0,3.0,3.0,7.0,
9890,,,,2.0,0.0,2000.0,500.0,2009.0,,,,1.0,,,,422303008.0,422303.0,42.0,2.0,3.0,3.0,8.0,
9897,,,,2.0,,2000.0,600.0,2009.0,,,,1.0,,,,422303009.0,422303.0,42.0,2.0,3.0,3.0,9.0,
9910,,,,3.0,1000.0,2000.0,300.0,2009.0,,,,1.0,,,,422303012.0,422303.0,42.0,2.0,3.0,3.0,12.0,
9918,,,,8.0,3000.0,5000.0,1600.0,2009.0,,,,1.0,,,,422303013.0,422303.0,42.0,2.0,3.0,3.0,13.0,
9925,,,,5.0,,3000.0,1500.0,2009.0,,,,1.0,,,,422303014.0,422303.0,42.0,2.0,3.0,3.0,14.0,
9932,,,,4.0,3000.0,2000.0,1000.0,2009.0,,,,1.0,,,,422303015.0,422303.0,42.0,2.0,3.0,3.0,15.0,
9939,,,,1.0,800.0,800.0,300.0,2009.0,,,,1.0,,,,422303016.0,422303.0,42.0,2.0,3.0,3.0,16.0,
9948,,,,2.0,1000.0,1200.0,300.0,2009.0,,,,1.0,,,,422303017.0,422303.0,42.0,2.0,3.0,3.0,17.0,
9954,,,,2.0,1500.0,1500.0,500.0,2009.0,,,,1.0,,,,422303018.0,422303.0,42.0,2.0,3.0,3.0,18.0,
9969,,,,3.0,0.0,3000.0,200.0,2009.0,,,,1.0,,,,422303020.0,422303.0,42.0,2.0,3.0,3.0,20.0,
9977,,,,3.0,,1500.0,300.0,2009.0,,,,1.0,,,,422303081.0,422303.0,42.0,2.0,3.0,3.0,81.0,
9990,,,,1.0,0.0,1000.0,200.0,2009.0,,,,1.0,,,,422304002.0,422304.0,42.0,2.0,3.0,4.0,2.0,
10018,,,,1.0,0.0,1100.0,60.0,2009.0,,,,1.0,,,,422304007.0,422304.0,42.0,2.0,3.0,4.0,7.0,
10025,,,,1.0,500.0,1200.0,60.0,2009.0,,,,1.0,,,,422304008.0,422304.0,42.0,2.0,3.0,4.0,8.0,
10056,,,,1.0,0.0,1200.0,400.0,2009.0,,,,1.0,,,,422304014.0,422304.0,42.0,2.0,3.0,4.0,14.0,
10098,,,,1.0,0.0,300.0,100.0,2009.0,,,,1.0,,,,422401001.0,422401.0,42.0,2.0,4.0,1.0,1.0,
10109,,,,1.0,0.0,3000.0,200.0,2009.0,,,,1.0,,,,422401004.0,422401.0,42.0,2.0,4.0,1.0,4.0,
10116,,,,2.0,0.0,3000.0,200.0,2009.0,,,,1.0,,,,422401005.0,422401.0,42.0,2.0,4.0,1.0,5.0,
10123,,,,1.0,0.0,3000.0,150.0,2009.0,,,,1.0,,,,422401006.0,422401.0,42.0,2.0,4.0,1.0,6.0,
10152,,,,1.0,0.0,2000.0,100.0,2009.0,,,,1.0,,,,422401012.0,422401.0,42.0,2.0,4.0,1.0,12.0,
10166,,,,1.0,0.0,4000.0,300.0,2009.0,,,,1.0,,,,422401015.0,422401.0,42.0,2.0,4.0,1.0,15.0,
10174,,,,3.0,2800.0,2800.0,300.0,2009.0,,,,1.0,,,,422401016.0,422401.0,42.0,2.0,4.0,1.0,16.0,
10182,,,,1.0,0.0,2000.0,200.0,2009.0,,,,1.0,,,,422401017.0,422401.0,42.0,2.0,4.0,1.0,17.0,
10189,,,,1.0,1500.0,1500.0,300.0,2009.0,,,,1.0,,,,422401018.0,422401.0,42.0,2.0,4.0,1.0,18.0,
10197,,,,1.0,1500.0,1500.0,300.0,2009.0,,,,1.0,,,,422401019.0,422401.0,42.0,2.0,4.0,1.0,19.0,
10205,,,,1.0,0.0,1200.0,150.0,2009.0,,,,1.0,,,,422401020.0,422401.0,42.0,2.0,4.0,1.0,20.0,
10211,,,,1.0,1000.0,1000.0,100.0,2009.0,,,,1.0,,,,422401041.0,422401.0,42.0,2.0,4.0,1.0,41.0,
10217,,,,1.0,1200.0,1200.0,100.0,2009.0,,,,1.0,,,,422401042.0,422401.0,42.0,2.0,4.0,1.0,42.0,
10221,,,,2.0,0.0,1400.0,200.0,2009.0,,,,1.0,,,,422401082.0,422401.0,42.0,2.0,4.0,1.0,82.0,
10222,,,,2.0,,2400.0,100.0,2009.0,,,,1.0,,,,422401122.0,422401.0,42.0,2.0,4.0,1.0,122.0,
10240,,,,3.0,2000.0,8000.0,500.0,2009.0,,,,1.0,,,,422402003.0,422402.0,42.0,2.0,4.0,2.0,3.0,
10248,,,,,,,,2009.0,,,,9.0,,,,422402004.0,422402.0,42.0,2.0,4.0,2.0,4.0,
10265,,,,4.0,2000.0,1000.0,500.0,2009.0,,,,1.0,,,,422402007.0,422402.0,42.0,2.0,4.0,2.0,7.0,
10268,,,,,,,,2009.0,,,,9.0,,,,422402008.0,422402.0,42.0,2.0,4.0,2.0,8.0,
10271,,,,3.0,1500.0,6500.0,600.0,2009.0,,,,1.0,,,,422402009.0,422402.0,42.0,2.0,4.0,2.0,9.0,
10278,,,,1.0,-9999.0,2000.0,400.0,2009.0,,,,1.0,,,,422402010.0,422402.0,42.0,2.0,4.0,2.0,10.0,
10285,,,,7.0,0.0,8000.0,2000.0,2009.0,,,,1.0,,,,422402011.0,422402.0,42.0,2.0,4.0,2.0,11.0,
10294,,,,2.0,0.0,2000.0,300.0,2009.0,,,,1.0,,,,422402012.0,422402.0,42.0,2.0,4.0,2.0,12.0,
10322,,,,2.0,1800.0,1800.0,200.0,2009.0,,,,1.0,,,,422402018.0,422402.0,42.0,2.0,4.0,2.0,18.0,
10330,,,,4.0,800.0,2100.0,1500.0,2009.0,,,,1.0,,,,422402019.0,422402.0,42.0,2.0,4.0,2.0,19.0,
10337,,,,,,,,2009.0,,,,9.0,,,,422402020.0,422402.0,42.0,2.0,4.0,2.0,20.0,
10340,,,,,,,,2009.0,,,,9.0,,,,422402041.0,422402.0,42.0,2.0,4.0,2.0,41.0,
10345,,,,10.0,8000.0,5000.0,2000.0,2009.0,,,,1.0,,,,422402042.0,422402.0,42.0,2.0,4.0,2.0,42.0,
10353,,,,,,,,2009.0,,,,9.0,,,,422402081.0,422402.0,42.0,2.0,4.0,2.0,81.0,
10368,,,,2.0,0.0,1000.0,100.0,2009.0,,,,1.0,,,,422403001.0,422403.0,42.0,2.0,4.0,3.0,1.0,
10377,,,,3.0,0.0,8000.0,500.0,2009.0,,,,1.0,,,,422403002.0,422403.0,42.0,2.0,4.0,3.0,2.0,
10386,,,,6.0,0.0,3200.0,300.0,2009.0,,,,1.0,,,,422403003.0,422403.0,42.0,2.0,4.0,3.0,3.0,
10394,,,,3.0,0.0,1800.0,600.0,2009.0,,,,1.0,,,,422403004.0,422403.0,42.0,2.0,4.0,3.0,4.0,
10403,,,,3.0,0.0,1700.0,150.0,2009.0,,,,1.0,,,,422403005.0,422403.0,42.0,2.0,4.0,3.0,5.0,
10412,,,,1.0,0.0,1200.0,220.0,2009.0,,,,1.0,,,,422403006.0,422403.0,42.0,2.0,4.0,3.0,6.0,
10415,,,,,,,,2009.0,,,,9.0,,,,422403007.0,422403.0,42.0,2.0,4.0,3.0,7.0,
10417,,,,,,,,2009.0,,,,9.0,,,,422403008.0,422403.0,42.0,2.0,4.0,3.0,8.0,
10424,,,,,,,,2009.0,,,,9.0,,,,422403009.0,422403.0,42.0,2.0,4.0,3.0,9.0,
10431,,,,1.0,0.0,1500.0,200.0,2009.0,,,,1.0,,,,422403010.0,422403.0,42.0,2.0,4.0,3.0,10.0,
10438,,,,1.0,600.0,600.0,200.0,2009.0,,,,1.0,,,,422403011.0,422403.0,42.0,2.0,4.0,3.0,11.0,
10445,,,,6.0,1000.0,400.0,40.0,2009.0,,,,1.0,,,,422403012.0,422403.0,42.0,2.0,4.0,3.0,12.0,
10452,,,,2.0,0.0,2000.0,300.0,2009.0,,,,1.0,,,,422403013.0,422403.0,42.0,2.0,4.0,3.0,13.0,
10459,,,,3.0,0.0,5000.0,600.0,2009.0,,,,1.0,,,,422403014.0,422403.0,42.0,2.0,4.0,3.0,14.0,
10462,,,,,,,,2009.0,,,,9.0,,,,422403015.0,422403.0,42.0,2.0,4.0,3.0,15.0,
10469,,,,3.0,0.0,2000.0,300.0,2009.0,,,,1.0,,,,422403016.0,422403.0,42.0,2.0,4.0,3.0,16.0,
10475,,,,1.0,0.0,2200.0,180.0,2009.0,,,,1.0,,,,422403017.0,422403.0,42.0,2.0,4.0,3.0,17.0,
10482,,,,1.0,0.0,1800.0,150.0,2009.0,,,,1.0,,,,422403018.0,422403.0,42.0,2.0,4.0,3.0,18.0,
10489,,,,3.0,2500.0,1800.0,360.0,2009.0,,,,1.0,,,,422403019.0,422403.0,42.0,2.0,4.0,3.0,19.0,
10501,,,,2.0,400.0,1000.0,400.0,2009.0,,,,1.0,,,,422403041.0,422403.0,42.0,2.0,4.0,3.0,41.0,
10506,,,,2.0,0.0,3000.0,500.0,2009.0,,,,1.0,,,,422403042.0,422403.0,42.0,2.0,4.0,3.0,42.0,
10512,,,,2.0,0.0,5000.0,300.0,2009.0,,,,1.0,,,,422403043.0,422403.0,42.0,2.0,4.0,3.0,43.0,
