,wave,hhid,hhbus,hhbusimp,hhfarm,hhfarmimp,hhfish,hhfishimp,hhgardimp,hhgard,hhlvst,hhlvstimp,hhothr,hhothrimp,hhsub,hhsubimp,hhretire,hhretireimp,hhnrwage,hhnrwageimp,hhinc,hhincgross,hhexpense,hhincimp,commid,t1,urban,t6_a,t6_b,hhsize,hhinc_pc,cpi1988,cpi2015,index_new,index_old,hhinc_cpi,hhincpc_cpi,hhincgross_cpi,hhexpense_cpi
27782,2009.0,211202121.0,,,,,,,,,,,,,1500.0,0.0,18200.0,0.0,48000.0,0.0,67700.0,67700.0,0.0,0.0,211202.0,21.0,1.0,3.0,0.0,3.0,22566.666666666668,2.91,0.85,0.85,2.91,79647.05882352941,26549.01960784314,79647.05882352941,0.0
27783,2009.0,211202122.0,,,,,,,,,,,,,500.0,0.0,34860.0,0.0,7200.0,0.0,42560.0,42560.0,0.0,0.0,211202.0,21.0,1.0,2.0,0.0,2.0,21280.0,2.91,0.85,0.85,2.91,50070.58823529412,25035.29411764706,50070.58823529412,0.0
27784,2009.0,211202123.0,,,,,,,,,,,,,1500.0,0.0,30000.0,0.0,43200.0,0.0,74700.0,74700.0,0.0,0.0,211202.0,21.0,1.0,3.0,0.0,3.0,24900.0,2.91,0.85,0.85,2.91,87882.35294117648,29294.117647058825,87882.35294117648,0.0
27785,2009.0,211202124.0,,,,,,,,,,,,,,,22800.0,0.0,31200.0,0.0,54000.0,54000.0,0.0,0.0,211202.0,21.0,1.0,2.0,1.0,3.0,18000.0,2.91,0.85,0.85,2.91,63529.41176470588,21176.470588235294,63529.41176470588,0.0
27786,2009.0,211202125.0,24000.0,0.0,,,,,,,,,,,,,,,,,24000.0,36000.0,12000.0,0.0,211202.0,21.0,1.0,2.0,1.0,3.0,8000.0,2.91,0.85,0.85,2.91,28235.29411764706,9411.764705882353,42352.94117647059,14117.64705882353
27787,2009.0,211202126.0,,,,,,,,,,,,,,,24000.0,0.0,,0.0,24000.0,24000.0,0.0,0.0,211202.0,21.0,1.0,2.0,0.0,2.0,12000.0,2.91,0.85,0.85,2.91,28235.29411764706,14117.64705882353,28235.29411764706,0.0
27788,2009.0,211202127.0,,,,,,,,,,,,,100.0,0.0,49200.0,0.0,,0.0,49300.0,49300.0,0.0,0.0,211202.0,21.0,1.0,2.0,0.0,2.0,24650.0,2.91,0.85,0.85,2.91,58000.0,29000.0,58000.0,0.0
27789,2009.0,211202128.0,,,,,,,,,,,,,100.0,0.0,18000.0,0.0,19200.0,0.0,37300.0,37300.0,0.0,0.0,211202.0,21.0,1.0,2.0,0.0,2.0,18650.0,2.91,0.85,0.85,2.91,43882.35294117647,21941.176470588234,43882.35294117647,0.0
27790,2009.0,211202129.0,10933.333333333336,1.0,,,,,,,,,,,,,,,,,10933.333333333336,24000.0,13066.666666666664,1.0,211202.0,21.0,1.0,3.0,0.0,3.0,3644.4444444444453,2.91,0.85,0.85,2.91,12862.745098039219,4287.581699346406,28235.29411764706,15372.54901960784
27791,2009.0,211203001.0,,,,,,,,,,,,,,,0.0,0.0,21800.0,0.0,21800.0,21800.0,0.0,0.0,211203.0,21.0,0.0,2.0,0.0,2.0,10900.0,2.52,0.74,0.74,2.52,29459.45945945946,14729.72972972973,29459.45945945946,0.0
27792,2009.0,211203003.0,,,,,,,,,,,,,,,0.0,0.0,80400.0,0.0,80400.0,80400.0,0.0,0.0,211203.0,21.0,0.0,2.0,1.0,3.0,26800.0,2.52,0.74,0.74,2.52,108648.64864864865,36216.21621621621,108648.64864864865,0.0
27793,2009.0,211203005.0,,,,,,,,,,,1000.0,0.0,300.0,0.0,49200.0,0.0,33600.0,0.0,84100.0,84100.0,0.0,0.0,211203.0,21.0,0.0,5.0,0.0,5.0,16820.0,2.52,0.74,0.74,2.52,113648.64864864865,22729.72972972973,113648.64864864865,0.0
27794,2009.0,211203006.0,,,,,,,,,,,,,,,0.0,0.0,19200.0,0.0,19200.0,19200.0,0.0,0.0,211203.0,21.0,0.0,2.0,0.0,2.0,9600.0,2.52,0.74,0.74,2.52,25945.945945945947,12972.972972972973,25945.945945945947,0.0
27795,2009.0,211203007.0,,,,,,,,,,,,,,,14400.0,1.0,,0.0,14400.0,14400.0,0.0,1.0,211203.0,21.0,0.0,2.0,0.0,2.0,7200.0,2.52,0.74,0.74,2.52,19459.45945945946,9729.72972972973,19459.45945945946,0.0
27796,2009.0,211203009.0,,,,,,,,,,,200.0,0.0,200.0,0.0,10800.0,0.0,67000.0,0.0,78200.0,78200.0,0.0,0.0,211203.0,21.0,0.0,2.0,0.0,2.0,39100.0,2.52,0.74,0.74,2.52,105675.67567567568,52837.83783783784,105675.67567567568,0.0
27797,2009.0,211203010.0,,,,,,,,,,,3000.0,0.0,1000.0,0.0,92400.0,0.0,,0.0,96400.0,96400.0,0.0,0.0,211203.0,21.0,0.0,2.0,0.0,2.0,48200.0,2.52,0.74,0.74,2.52,130270.27027027027,65135.13513513513,130270.27027027027,0.0
27798,2009.0,211203011.0,,,,,,,,,,,,,,,0.0,0.0,72000.0,0.0,72000.0,72000.0,0.0,0.0,211203.0,21.0,0.0,2.0,1.0,3.0,24000.0,2.52,0.74,0.74,2.52,97297.2972972973,32432.432432432433,97297.2972972973,0.0
27799,2009.0,211203014.0,,,,,,,,,,,,,300.0,0.0,24000.0,0.0,44600.0,0.0,68900.0,68900.0,0.0,0.0,211203.0,21.0,0.0,2.0,0.0,2.0,34450.0,2.52,0.74,0.74,2.52,93108.1081081081,46554.05405405405,93108.1081081081,0.0
27800,2009.0,211203015.0,,,,,,,,,,,,,200.0,0.0,10320.0,0.0,45000.0,0.0,55520.0,55520.0,0.0,0.0,211203.0,21.0,0.0,3.0,0.0,3.0,18506.666666666668,2.52,0.74,0.74,2.52,75027.02702702703,25009.009009009013,75027.02702702703,0.0
27801,2009.0,211203017.0,,,,,,,,,,,,,,,11400.0,0.0,,0.0,11400.0,11400.0,0.0,0.0,211203.0,21.0,0.0,2.0,0.0,2.0,5700.0,2.52,0.74,0.74,2.52,15405.405405405405,7702.7027027027025,15405.405405405405,0.0
27802,2009.0,211203061.0,,,,,,,,,,,,,400.0,0.0,0.0,0.0,68400.0,0.0,68800.0,68800.0,0.0,0.0,211203.0,21.0,0.0,2.0,1.0,3.0,22933.333333333332,2.52,0.74,0.74,2.52,92972.97297297297,30990.99099099099,92972.97297297297,0.0
27803,2009.0,211203083.0,,,,,,,,,,,300.0,0.0,200.0,0.0,60000.0,0.0,200.0,0.0,60700.0,60700.0,0.0,0.0,211203.0,21.0,0.0,2.0,0.0,2.0,30350.0,2.52,0.74,0.74,2.52,82027.02702702703,41013.51351351351,82027.02702702703,0.0
27804,2009.0,211203084.0,,,,,,,,,,,200.0,0.0,200.0,0.0,54000.0,0.0,8400.0,0.0,62800.0,62800.0,0.0,0.0,211203.0,21.0,0.0,3.0,1.0,4.0,15700.0,2.52,0.74,0.74,2.52,84864.86486486487,21216.216216216217,84864.86486486487,0.0
27805,2009.0,211203086.0,,,,,,,,,,,,,500.0,0.0,24000.0,0.0,,0.0,24500.0,24500.0,0.0,0.0,211203.0,21.0,0.0,2.0,0.0,2.0,12250.0,2.52,0.74,0.74,2.52,33108.10810810811,16554.054054054053,33108.10810810811,0.0
27806,2009.0,211203087.0,,,,,,,,,,,1000.0,0.0,200.0,0.0,69600.0,0.0,,0.0,70800.0,70800.0,0.0,0.0,211203.0,21.0,0.0,3.0,0.0,3.0,23600.0,2.52,0.74,0.74,2.52,95675.67567567568,31891.891891891893,95675.67567567568,0.0
27807,2009.0,211203088.0,,,,,,,,,,,700.0,0.0,300.0,0.0,59520.0,0.0,,0.0,60520.0,60520.0,0.0,0.0,211203.0,21.0,0.0,2.0,0.0,2.0,30260.0,2.52,0.74,0.74,2.52,81783.78378378379,40891.89189189189,81783.78378378379,0.0
27808,2009.0,211203121.0,,,,,,,,,,,500.0,0.0,,,0.0,0.0,7200.0,0.0,7700.0,7700.0,0.0,0.0,211203.0,21.0,0.0,3.0,0.0,3.0,2566.6666666666665,2.52,0.74,0.74,2.52,10405.405405405405,3468.4684684684685,10405.405405405405,0.0
27809,2009.0,211203122.0,,,,,,,,,,,200.0,0.0,300.0,0.0,49200.0,0.0,,0.0,49700.0,49700.0,0.0,0.0,211203.0,21.0,0.0,2.0,0.0,2.0,24850.0,2.52,0.74,0.74,2.52,67162.16216216216,33581.08108108108,67162.16216216216,0.0
27810,2009.0,211203123.0,,,,,,,,,,,,,750.0,0.0,0.0,0.0,46688.0,0.0,47438.0,47438.0,0.0,0.0,211203.0,21.0,0.0,3.0,0.0,3.0,15812.666666666666,2.52,0.74,0.74,2.52,64105.40540540541,21368.46846846847,64105.40540540541,0.0
27811,2009.0,211204003.0,11760.0,0.0,,,,,,,,,1000.0,0.0,,,9000.0,0.0,,0.0,21760.0,22000.0,240.0,0.0,211204.0,21.0,0.0,2.0,0.0,2.0,10880.0,2.52,0.74,0.74,2.52,29405.405405405407,14702.702702702703,29729.72972972973,324.3243243243243
27812,2009.0,211204017.0,,,,,,,,,,,,,,,10980.0,0.0,30960.0,0.0,41940.0,41940.0,0.0,0.0,211204.0,21.0,0.0,3.0,0.0,3.0,13980.0,2.52,0.74,0.74,2.52,56675.67567567567,18891.891891891893,56675.67567567567,0.0
27813,2009.0,211204070.0,,,,,,,,,,,1000.0,0.0,,,26640.0,0.0,,0.0,27640.0,27640.0,0.0,0.0,211204.0,21.0,0.0,2.0,0.0,2.0,13820.0,2.52,0.74,0.74,2.52,37351.35135135135,18675.675675675677,37351.35135135135,0.0
27814,2009.0,211204072.0,6840.0,0.0,,,,,,,,,,,,,24006.666666666664,0.0,,0.0,30846.666666666664,31206.666666666664,360.0,0.0,211204.0,21.0,0.0,2.0,0.0,2.0,15423.333333333332,2.52,0.74,0.74,2.52,41684.68468468468,20842.34234234234,42171.17117117117,486.4864864864865
27815,2009.0,211204121.0,24000.0,0.0,,,,,,,,,,,,,,,,,24000.0,24000.0,0.0,0.0,211204.0,21.0,0.0,2.0,0.0,2.0,12000.0,2.52,0.74,0.74,2.52,32432.432432432433,16216.216216216217,32432.432432432433,0.0
27816,2009.0,211204122.0,,,,,,,,,,,,,,,19800.0,0.0,6960.0,0.0,26760.0,26760.0,0.0,0.0,211204.0,21.0,0.0,2.0,0.0,2.0,13380.0,2.52,0.74,0.74,2.52,36162.16216216216,18081.08108108108,36162.16216216216,0.0
27817,2009.0,211204124.0,,,,,,,,,,,,,400.0,0.0,0.0,0.0,28800.0,0.0,29200.0,29200.0,0.0,0.0,211204.0,21.0,0.0,2.0,1.0,3.0,9733.333333333334,2.52,0.74,0.74,2.52,39459.45945945946,13153.153153153155,39459.45945945946,0.0
27818,2009.0,211204125.0,,,,,,,,,,,1000.0,0.0,,,15600.0,0.0,,0.0,16600.0,16600.0,0.0,0.0,211204.0,21.0,0.0,1.0,0.0,1.0,16600.0,2.52,0.74,0.74,2.52,22432.432432432433,22432.432432432433,22432.432432432433,0.0
27819,2009.0,211204126.0,,,,,,,,,,,,,200.0,0.0,0.0,0.0,64000.0,0.0,64200.0,64200.0,0.0,0.0,211204.0,21.0,0.0,2.0,0.0,2.0,32100.0,2.52,0.74,0.74,2.52,86756.75675675676,43378.37837837838,86756.75675675676,0.0
27820,2009.0,211204127.0,,,,,,,,,,,7000.0,0.0,,,,0.0,,,7000.0,7000.0,0.0,0.0,211204.0,21.0,0.0,1.0,0.0,1.0,7000.0,2.52,0.74,0.74,2.52,9459.45945945946,9459.45945945946,9459.45945945946,0.0
27821,2009.0,211204128.0,,,,,,,,,,,1000.0,0.0,,,,0.0,,,1000.0,1000.0,0.0,0.0,211204.0,21.0,0.0,2.0,0.0,2.0,500.0,2.52,0.74,0.74,2.52,1351.3513513513515,675.6756756756757,1351.3513513513515,0.0
27822,2009.0,211204129.0,,,,,,,,,,,500.0,0.0,400.0,0.0,43200.0,0.0,,0.0,44100.0,44100.0,0.0,0.0,211204.0,21.0,0.0,2.0,0.0,2.0,22050.0,2.52,0.74,0.74,2.52,59594.59459459459,29797.297297297297,59594.59459459459,0.0
27823,2009.0,211204130.0,,,,,,,,,,,2000.0,0.0,350.0,0.0,36000.0,0.0,,0.0,38350.0,38350.0,0.0,0.0,211204.0,21.0,0.0,2.0,0.0,2.0,19175.0,2.52,0.74,0.74,2.52,51824.32432432433,25912.162162162163,51824.32432432433,0.0
27824,2009.0,211204131.0,,,,,,,,,,,,,,,0.0,0.0,12000.0,0.0,12000.0,12000.0,0.0,0.0,211204.0,21.0,0.0,1.0,0.0,1.0,12000.0,2.52,0.74,0.74,2.52,16216.216216216217,16216.216216216217,16216.216216216217,0.0
27825,2009.0,211204132.0,,,,,,,,,,,,,470.0,0.0,0.0,0.0,41300.0,0.0,41770.0,41770.0,0.0,0.0,211204.0,21.0,0.0,3.0,0.0,3.0,13923.333333333334,2.52,0.74,0.74,2.52,56445.94594594595,18815.315315315318,56445.94594594595,0.0
27826,2009.0,211204133.0,,,,,,,,,,,200.0,0.0,,,0.0,0.0,14400.0,0.0,14600.0,14600.0,0.0,0.0,211204.0,21.0,0.0,3.0,0.0,3.0,4866.666666666667,2.52,0.74,0.74,2.52,19729.72972972973,6576.576576576577,19729.72972972973,0.0
27827,2009.0,211204134.0,,,,,,,,,,,500.0,0.0,,,26400.0,0.0,,0.0,26900.0,26900.0,0.0,0.0,211204.0,21.0,0.0,2.0,0.0,2.0,13450.0,2.52,0.74,0.74,2.52,36351.35135135135,18175.675675675677,36351.35135135135,0.0
27828,2009.0,211204135.0,,,,,,,,,,,500.0,0.0,,0.0,0.0,0.0,24000.0,0.0,24500.0,24500.0,0.0,0.0,211204.0,21.0,0.0,4.0,0.0,4.0,6125.0,2.52,0.74,0.74,2.52,33108.10810810811,8277.027027027027,33108.10810810811,0.0
27829,2009.0,211204136.0,,,,,,,,,,,,,200.0,0.0,12000.0,0.0,9600.0,0.0,21800.0,21800.0,0.0,0.0,211204.0,21.0,0.0,2.0,0.0,2.0,10900.0,2.52,0.74,0.74,2.52,29459.45945945946,14729.72972972973,29459.45945945946,0.0
27830,2009.0,211208001.0,,,,,,,,,,,500.0,0.0,,,8400.0,0.0,,0.0,8900.0,8900.0,0.0,0.0,211208.0,21.0,0.0,2.0,0.0,2.0,4450.0,2.52,0.74,0.74,2.52,12027.027027027027,6013.513513513513,12027.027027027027,0.0
27831,2009.0,211208002.0,,,,,,,,,,,,,,,0.0,0.0,21600.0,0.0,21600.0,21600.0,0.0,0.0,211208.0,21.0,0.0,4.0,0.0,4.0,5400.0,2.52,0.74,0.74,2.52,29189.18918918919,7297.2972972972975,29189.18918918919,0.0
27832,2009.0,211208005.0,,,,,,,,,,,,,,,33960.0,0.0,2000.0,0.0,35960.0,35960.0,0.0,0.0,211208.0,21.0,0.0,2.0,0.0,2.0,17980.0,2.52,0.74,0.74,2.52,48594.59459459459,24297.297297297297,48594.59459459459,0.0
27833,2009.0,211208006.0,,,,,,,,,,,500.0,0.0,360.0,0.0,10800.0,0.0,32900.0,0.0,44560.0,44560.0,0.0,0.0,211208.0,21.0,0.0,4.0,0.0,4.0,11140.0,2.52,0.74,0.74,2.52,60216.21621621622,15054.054054054055,60216.21621621622,0.0
27834,2009.0,211208008.0,,,,,,,,,,,200.0,0.0,,,0.0,0.0,16000.0,0.0,16200.0,16200.0,0.0,0.0,211208.0,21.0,0.0,3.0,0.0,3.0,5400.0,2.52,0.74,0.74,2.52,21891.891891891893,7297.2972972972975,21891.891891891893,0.0
27835,2009.0,211208009.0,,,,,,,,,,,1000.0,0.0,,,10800.0,0.0,,0.0,11800.0,11800.0,0.0,0.0,211208.0,21.0,0.0,3.0,0.0,3.0,3933.3333333333335,2.52,0.74,0.74,2.52,15945.945945945947,5315.315315315315,15945.945945945947,0.0
27836,2009.0,211208010.0,,,,,,,,,,,1000.0,0.0,,,21600.0,0.0,,0.0,22600.0,22600.0,0.0,0.0,211208.0,21.0,0.0,2.0,0.0,2.0,11300.0,2.52,0.74,0.74,2.52,30540.54054054054,15270.27027027027,30540.54054054054,0.0
27837,2009.0,211208013.0,,,,,,,,,,,,,,,37200.0,0.0,,0.0,37200.0,37200.0,0.0,0.0,211208.0,21.0,0.0,2.0,0.0,2.0,18600.0,2.52,0.74,0.74,2.52,50270.27027027027,25135.135135135137,50270.27027027027,0.0
27838,2009.0,211208014.0,,,,,,,,,,,7000.0,0.0,,,19200.0,0.0,,0.0,26200.0,26200.0,0.0,0.0,211208.0,21.0,0.0,2.0,0.0,2.0,13100.0,2.52,0.74,0.74,2.52,35405.40540540541,17702.702702702703,35405.40540540541,0.0
27839,2009.0,211208015.0,,,,,,,,,,,200.0,0.0,,,31680.0,0.0,,0.0,31880.0,31880.0,0.0,0.0,211208.0,21.0,0.0,2.0,0.0,2.0,15940.0,2.52,0.74,0.74,2.52,43081.08108108108,21540.54054054054,43081.08108108108,0.0
27840,2009.0,211208016.0,,,,,,,,,,,,,500.0,0.0,49200.0,0.0,,0.0,49700.0,49700.0,0.0,0.0,211208.0,21.0,0.0,2.0,1.0,3.0,16566.666666666668,2.52,0.74,0.74,2.52,67162.16216216216,22387.38738738739,67162.16216216216,0.0
27841,2009.0,211208017.0,,,,,,,,,,,3600.0,0.0,,,0.0,0.0,13200.0,0.0,16800.0,16800.0,0.0,0.0,211208.0,21.0,0.0,2.0,0.0,2.0,8400.0,2.52,0.74,0.74,2.52,22702.702702702703,11351.351351351352,22702.702702702703,0.0
27842,2009.0,211208018.0,67357.71428571429,1.0,,,,,,,,,,,,,0.0,0.0,,0.0,67357.71428571429,96000.0,28642.285714285717,1.0,211208.0,21.0,0.0,3.0,1.0,4.0,16839.428571428572,2.52,0.74,0.74,2.52,91023.93822393822,22755.984555984556,129729.72972972973,38705.79150579151
27843,2009.0,211208020.0,,,,,,,,,,,1000.0,0.0,300.0,0.0,32400.0,0.0,36100.0,0.0,69800.0,69800.0,0.0,0.0,211208.0,21.0,0.0,5.0,0.0,5.0,13960.0,2.52,0.74,0.74,2.52,94324.32432432432,18864.864864864867,94324.32432432432,0.0
27844,2009.0,211208081.0,19309.21142857143,1.0,,,,,,,,,,,,,0.0,0.0,,0.0,19309.21142857143,27520.0,8210.788571428573,1.0,211208.0,21.0,0.0,3.0,0.0,3.0,6436.40380952381,2.52,0.74,0.74,2.52,26093.52895752896,8697.842985842986,37189.18918918919,11095.660231660235
27845,2009.0,211208082.0,,,,,,,,,,,2000.0,0.0,,,27000.0,0.0,,0.0,29000.0,29000.0,0.0,0.0,211208.0,21.0,0.0,2.0,0.0,2.0,14500.0,2.52,0.74,0.74,2.52,39189.18918918919,19594.594594594593,39189.18918918919,0.0
27846,2009.0,211208083.0,,,,,,,,,,,1000.0,0.0,,,24000.0,0.0,,0.0,25000.0,25000.0,0.0,0.0,211208.0,21.0,0.0,2.0,0.0,2.0,12500.0,2.52,0.74,0.74,2.52,33783.78378378379,16891.891891891893,33783.78378378379,0.0
27847,2009.0,211208087.0,,,,,,,,,,,1000.0,0.0,,,21480.0,0.0,24000.0,0.0,46480.0,46480.0,0.0,0.0,211208.0,21.0,0.0,2.0,0.0,2.0,23240.0,2.52,0.74,0.74,2.52,62810.81081081081,31405.405405405407,62810.81081081081,0.0
27848,2009.0,211208121.0,,,,,,,,,,,700.0,0.0,,,9838.779862782874,1.0,,0.0,10538.779862782874,10538.779862782874,0.0,1.0,211208.0,21.0,0.0,1.0,0.0,1.0,10538.779862782874,2.52,0.74,0.74,2.52,14241.594409166046,14241.594409166046,14241.594409166046,0.0
27849,2009.0,211208122.0,,,,,,,,,,,,,400.0,0.0,0.0,0.0,55600.0,0.0,56000.0,56000.0,0.0,0.0,211208.0,21.0,0.0,2.0,0.0,2.0,28000.0,2.52,0.74,0.74,2.52,75675.67567567568,37837.83783783784,75675.67567567568,0.0
27850,2009.0,212101001.0,,,,,,,,,,,2600.0,0.0,,,24000.0,0.0,,0.0,26600.0,26600.0,0.0,0.0,212101.0,21.0,1.0,2.0,0.0,2.0,13300.0,2.91,0.85,0.85,2.91,31294.117647058825,15647.058823529413,31294.117647058825,0.0
27851,2009.0,212101004.0,,,,,,,,,,,,,,,26400.0,0.0,,0.0,26400.0,26400.0,0.0,0.0,212101.0,21.0,1.0,2.0,0.0,2.0,13200.0,2.91,0.85,0.85,2.91,31058.823529411766,15529.411764705883,31058.823529411766,0.0
27852,2009.0,212101005.0,,,,,,,,,,,1000.0,0.0,,,12480.0,0.0,,0.0,13480.0,13480.0,0.0,0.0,212101.0,21.0,1.0,1.0,0.0,1.0,13480.0,2.91,0.85,0.85,2.91,15858.823529411766,15858.823529411766,15858.823529411766,0.0
27853,2009.0,212101007.0,,,,,,,,,,,4000.0,0.0,,,12000.0,0.0,,0.0,16000.0,16000.0,0.0,0.0,212101.0,21.0,1.0,2.0,0.0,2.0,8000.0,2.91,0.85,0.85,2.91,18823.529411764706,9411.764705882353,18823.529411764706,0.0
27854,2009.0,212101008.0,,,,,,,,,,,,,,,51600.0,0.0,,0.0,51600.0,51600.0,0.0,0.0,212101.0,21.0,1.0,2.0,0.0,2.0,25800.0,2.91,0.85,0.85,2.91,60705.882352941175,30352.941176470587,60705.882352941175,0.0
27855,2009.0,212101011.0,,,,,,,,,,,,,,,64080.0,0.0,500.0,0.0,64580.0,64580.0,0.0,0.0,212101.0,21.0,1.0,2.0,0.0,2.0,32290.0,2.91,0.85,0.85,2.91,75976.4705882353,37988.23529411765,75976.4705882353,0.0
27856,2009.0,212101018.0,,,,,,,,,,,400.0,0.0,,,60000.0,0.0,,0.0,60400.0,60400.0,0.0,0.0,212101.0,21.0,1.0,1.0,0.0,1.0,60400.0,2.91,0.85,0.85,2.91,71058.82352941176,71058.82352941176,71058.82352941176,0.0
27857,2009.0,212101062.0,24000.0,0.0,,,,,,,,,,,517.0,0.0,0.0,0.0,18800.0,0.0,43317.0,67317.0,24000.0,0.0,212101.0,21.0,1.0,3.0,0.0,3.0,14439.0,2.91,0.85,0.85,2.91,50961.17647058824,16987.058823529413,79196.4705882353,28235.29411764706
27858,2009.0,212101065.0,,,,,,,,,,,,,550.0,0.0,14400.0,0.0,51580.0,0.0,66530.0,66530.0,0.0,0.0,212101.0,21.0,1.0,4.0,0.0,4.0,16632.5,2.91,0.85,0.85,2.91,78270.58823529413,19567.64705882353,78270.58823529413,0.0
27859,2009.0,212101066.0,,,,,,,,,,,,,,,0.0,0.0,14400.0,0.0,14400.0,14400.0,0.0,0.0,212101.0,21.0,1.0,2.0,1.0,3.0,4800.0,2.91,0.85,0.85,2.91,16941.176470588234,5647.058823529412,16941.176470588234,0.0
27860,2009.0,212101067.0,,,,,,,,,,,,,100.0,0.0,0.0,0.0,16800.0,0.0,16900.0,16900.0,0.0,0.0,212101.0,21.0,1.0,2.0,0.0,2.0,8450.0,2.91,0.85,0.85,2.91,19882.352941176472,9941.176470588236,19882.352941176472,0.0
27861,2009.0,212101068.0,,,,,,,,,,,,,200.0,0.0,32640.0,0.0,,0.0,32840.0,32840.0,0.0,0.0,212101.0,21.0,1.0,2.0,0.0,2.0,16420.0,2.91,0.85,0.85,2.91,38635.29411764706,19317.64705882353,38635.29411764706,0.0
27862,2009.0,212101069.0,,,,,,,,,,,,,,,0.0,0.0,6000.0,0.0,6000.0,6000.0,0.0,0.0,212101.0,21.0,1.0,1.0,0.0,1.0,6000.0,2.91,0.85,0.85,2.91,7058.823529411765,7058.823529411765,7058.823529411765,0.0
27863,2009.0,212101072.0,,,,,,,,,,,,,1000.0,0.0,0.0,0.0,27600.0,0.0,28600.0,28600.0,0.0,0.0,212101.0,21.0,1.0,2.0,1.0,3.0,9533.333333333334,2.91,0.85,0.85,2.91,33647.05882352941,11215.686274509804,33647.05882352941,0.0
27864,2009.0,212101073.0,18000.0,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,18000.0,36000.0,18000.0,0.0,212101.0,21.0,1.0,2.0,1.0,3.0,6000.0,2.91,0.85,0.85,2.91,21176.470588235294,7058.823529411765,42352.94117647059,21176.470588235294
27865,2009.0,212101081.0,48000.0,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,48000.0,72000.0,24000.0,0.0,212101.0,21.0,1.0,2.0,1.0,3.0,16000.0,2.91,0.85,0.85,2.91,56470.58823529412,18823.529411764706,84705.88235294117,28235.29411764706
27866,2009.0,212101082.0,18000.0,0.0,,,,,,,,,,,,,12000.0,0.0,,0.0,30000.0,48000.0,18000.0,0.0,212101.0,21.0,1.0,2.0,0.0,2.0,15000.0,2.91,0.85,0.85,2.91,35294.117647058825,17647.058823529413,56470.58823529412,21176.470588235294
27867,2009.0,212101083.0,,,,,,,,,,,1500.0,0.0,,,10920.0,0.0,50400.0,0.0,62820.0,62820.0,0.0,0.0,212101.0,21.0,1.0,2.0,0.0,2.0,31410.0,2.91,0.85,0.85,2.91,73905.88235294117,36952.94117647059,73905.88235294117,0.0
27868,2009.0,212101121.0,,,,,,,,,,,,,,,0.0,0.0,12000.0,0.0,12000.0,12000.0,0.0,0.0,212101.0,21.0,1.0,3.0,0.0,3.0,4000.0,2.91,0.85,0.85,2.91,14117.64705882353,4705.882352941177,14117.64705882353,0.0
27869,2009.0,212101122.0,,,,,,,,,,,,,,,27000.0,0.0,,0.0,27000.0,27000.0,0.0,0.0,212101.0,21.0,1.0,2.0,0.0,2.0,13500.0,2.91,0.85,0.85,2.91,31764.70588235294,15882.35294117647,31764.70588235294,0.0
27870,2009.0,212101123.0,,,,,,,,,,,,,,,10800.0,0.0,,0.0,10800.0,10800.0,0.0,0.0,212101.0,21.0,1.0,2.0,0.0,2.0,5400.0,2.91,0.85,0.85,2.91,12705.882352941177,6352.941176470588,12705.882352941177,0.0
27871,2009.0,212102001.0,2400.0,0.0,3000.0,0.0,,,,,,,80.0,0.0,,,0.0,0.0,,0.0,5480.0,11480.0,6000.0,0.0,212102.0,21.0,0.0,2.0,1.0,3.0,1826.6666666666667,2.52,0.74,0.74,2.52,7405.405405405406,2468.4684684684685,15513.513513513513,8108.108108108108
27872,2009.0,212102003.0,4800.0,0.0,,0.0,,,0.0,5600.0,-200.0,0.0,1000.0,0.0,900.0,0.0,18000.0,0.0,,0.0,30100.0,33900.0,3800.0,0.0,212102.0,21.0,0.0,2.0,0.0,2.0,15050.0,2.52,0.74,0.74,2.52,40675.67567567567,20337.837837837837,45810.81081081081,5135.135135135135
27873,2009.0,212102005.0,,,,0.0,,,0.0,5000.0,,,1000.0,0.0,,,0.0,0.0,7200.0,0.0,13200.0,18200.0,5000.0,0.0,212102.0,21.0,0.0,2.0,0.0,2.0,6600.0,2.52,0.74,0.74,2.52,17837.837837837837,8918.918918918918,24594.594594594593,6756.756756756757
27874,2009.0,212102006.0,,,,0.0,,,0.0,31000.0,500.0,0.0,,,,,0.0,0.0,,0.0,31500.0,34700.0,3200.0,0.0,212102.0,21.0,0.0,2.0,0.0,2.0,15750.0,2.52,0.74,0.74,2.52,42567.56756756757,21283.783783783783,46891.89189189189,4324.324324324324
27875,2009.0,212102007.0,,,,0.0,,,0.0,12890.0,-6400.0,0.0,,,,,0.0,0.0,30000.0,0.0,36490.0,46800.0,10310.0,0.0,212102.0,21.0,0.0,2.0,1.0,3.0,12163.333333333334,2.52,0.74,0.74,2.52,49310.81081081081,16436.936936936938,63243.24324324325,13932.432432432433
27876,2009.0,212102009.0,,,1950.0,0.0,,,0.0,5700.0,800.0,0.0,180.0,0.0,,,0.0,0.0,26400.0,0.0,35030.0,37280.0,2250.0,0.0,212102.0,21.0,0.0,5.0,0.0,5.0,7006.0,2.52,0.74,0.74,2.52,47337.83783783784,9467.567567567568,50378.37837837838,3040.5405405405404
